dataset,model,question_id,y_true,p_pred,fold
medqa,qwen3-4b-nothink,medqa_test_00736,0,0.597729,1
medqa,qwen3-4b-nothink,medqa_test_00904,0,0.683296,4
medqa,qwen3-4b-nothink,medqa_test_00551,1,0.383274,1
medqa,qwen3-4b-nothink,medqa_test_01127,1,0.853747,5
medqa,qwen3-4b-nothink,medqa_test_00783,1,0.769653,5
medqa,qwen3-4b-nothink,medqa_test_01066,0,0.28997,3
medqa,qwen3-4b-nothink,medqa_test_01144,1,0.634341,4
medqa,qwen3-4b-nothink,medqa_test_00260,1,0.765322,1
medqa,qwen3-4b-nothink,medqa_test_01181,1,0.791804,1
medqa,qwen3-4b-nothink,medqa_test_00590,1,0.280419,4
medqa,qwen3-4b-nothink,medqa_test_00394,1,0.700643,5
medqa,qwen3-4b-nothink,medqa_test_00523,1,0.832789,4
medqa,qwen3-4b-nothink,medqa_test_00620,1,0.787771,4
medqa,qwen3-4b-nothink,medqa_test_00446,0,0.208608,5
medqa,qwen3-4b-nothink,medqa_test_01072,1,0.841268,1
medqa,qwen3-4b-nothink,medqa_test_00746,1,0.696221,5
medqa,qwen3-4b-nothink,medqa_test_00353,1,0.756538,1
medqa,qwen3-4b-nothink,medqa_test_00444,1,0.704456,3
medqa,qwen3-4b-nothink,medqa_test_00610,1,0.444076,2
medqa,qwen3-4b-nothink,medqa_test_00111,1,0.781753,1
medqa,qwen3-4b-nothink,medqa_test_00822,0,0.433196,2
medqa,qwen3-4b-nothink,medqa_test_01198,0,0.764785,1
medqa,qwen3-4b-nothink,medqa_test_00594,0,0.776349,1
medqa,qwen3-4b-nothink,medqa_test_00182,1,0.730983,3
medqa,qwen3-4b-nothink,medqa_test_00972,0,0.746155,1
medqa,qwen3-4b-nothink,medqa_test_00028,1,0.666653,3
medqa,qwen3-4b-nothink,medqa_test_00339,1,0.841737,5
medqa,qwen3-4b-nothink,medqa_test_00549,0,0.522351,3
medqa,qwen3-4b-nothink,medqa_test_00695,1,0.420854,3
medqa,qwen3-4b-nothink,medqa_test_00409,1,0.851294,1
medqa,qwen3-4b-nothink,medqa_test_00521,1,0.815135,1
medqa,qwen3-4b-nothink,medqa_test_00656,1,0.796635,4
medqa,qwen3-4b-nothink,medqa_test_00359,1,0.834498,5
medqa,qwen3-4b-nothink,medqa_test_00807,0,0.672542,1
medqa,qwen3-4b-nothink,medqa_test_00791,1,0.681038,1
medqa,qwen3-4b-nothink,medqa_test_00071,1,0.786673,1
medqa,qwen3-4b-nothink,medqa_test_01176,1,0.393619,3
medqa,qwen3-4b-nothink,medqa_test_00336,0,0.470789,5
medqa,qwen3-4b-nothink,medqa_test_00408,1,0.612116,2
medqa,qwen3-4b-nothink,medqa_test_00197,1,0.788828,5
medqa,qwen3-4b-nothink,medqa_test_00675,0,0.546836,5
medqa,qwen3-4b-nothink,medqa_test_00024,0,0.484761,4
medqa,qwen3-4b-nothink,medqa_test_01146,1,0.825642,1
medqa,qwen3-4b-nothink,medqa_test_00233,1,0.789817,3
medqa,qwen3-4b-nothink,medqa_test_00814,1,0.539909,3
medqa,qwen3-4b-nothink,medqa_test_00312,1,0.259766,1
medqa,qwen3-4b-nothink,medqa_test_00358,0,0.785958,5
medqa,qwen3-4b-nothink,medqa_test_01113,0,0.546571,4
medqa,qwen3-4b-nothink,medqa_test_00204,0,0.675009,4
medqa,qwen3-4b-nothink,medqa_test_00227,0,0.745866,4
medqa,qwen3-4b-nothink,medqa_test_00481,1,0.456371,4
medqa,qwen3-4b-nothink,medqa_test_01124,0,0.544814,5
medqa,qwen3-4b-nothink,medqa_test_00391,1,0.817054,2
medqa,qwen3-4b-nothink,medqa_test_01062,0,0.110165,4
medqa,qwen3-4b-nothink,medqa_test_00718,0,0.524566,5
medqa,qwen3-4b-nothink,medqa_test_00806,0,0.800818,5
medqa,qwen3-4b-nothink,medqa_test_01215,1,0.620764,4
medqa,qwen3-4b-nothink,medqa_test_00273,0,0.795756,5
medqa,qwen3-4b-nothink,medqa_test_00254,1,0.858294,4
medqa,qwen3-4b-nothink,medqa_test_00752,0,0.228965,4
medqa,qwen3-4b-nothink,medqa_test_00970,1,0.807533,1
medqa,qwen3-4b-nothink,medqa_test_01256,1,0.825177,4
medqa,qwen3-4b-nothink,medqa_test_00421,1,0.546417,2
medqa,qwen3-4b-nothink,medqa_test_00801,1,0.609925,2
medqa,qwen3-4b-nothink,medqa_test_01134,0,0.631935,3
medqa,qwen3-4b-nothink,medqa_test_00754,1,0.723653,4
medqa,qwen3-4b-nothink,medqa_test_00183,0,0.693413,1
medqa,qwen3-4b-nothink,medqa_test_00025,1,0.802263,2
medqa,qwen3-4b-nothink,medqa_test_00422,0,0.476627,4
medqa,qwen3-4b-nothink,medqa_test_00181,1,0.41391,3
medqa,qwen3-4b-nothink,medqa_test_00830,0,0.785444,3
medqa,qwen3-4b-nothink,medqa_test_00819,1,0.312038,4
medqa,qwen3-4b-nothink,medqa_test_00166,1,0.828809,2
medqa,qwen3-4b-nothink,medqa_test_00158,1,0.595193,4
medqa,qwen3-4b-nothink,medqa_test_00767,1,0.725781,5
medqa,qwen3-4b-nothink,medqa_test_00635,1,0.852119,5
medqa,qwen3-4b-nothink,medqa_test_00416,0,0.569043,4
medqa,qwen3-4b-nothink,medqa_test_00573,0,0.564944,2
medqa,qwen3-4b-nothink,medqa_test_00798,0,0.352996,1
medqa,qwen3-4b-nothink,medqa_test_00362,1,0.521191,3
medqa,qwen3-4b-nothink,medqa_test_00105,1,0.786437,5
medqa,qwen3-4b-nothink,medqa_test_00682,0,0.328618,1
medqa,qwen3-4b-nothink,medqa_test_01227,1,0.418359,3
medqa,qwen3-4b-nothink,medqa_test_00698,1,0.757329,1
medqa,qwen3-4b-nothink,medqa_test_00908,0,0.456633,1
medqa,qwen3-4b-nothink,medqa_test_00366,0,0.439241,2
medqa,qwen3-4b-nothink,medqa_test_00982,1,0.833619,3
medqa,qwen3-4b-nothink,medqa_test_00815,1,0.779541,4
medqa,qwen3-4b-nothink,medqa_test_00373,1,0.549495,2
medqa,qwen3-4b-nothink,medqa_test_00315,1,0.590026,2
medqa,qwen3-4b-nothink,medqa_test_00042,1,0.759342,1
medqa,qwen3-4b-nothink,medqa_test_01158,0,0.166964,4
medqa,qwen3-4b-nothink,medqa_test_01239,1,0.237996,1
medqa,qwen3-4b-nothink,medqa_test_00151,1,0.795189,4
medqa,qwen3-4b-nothink,medqa_test_00565,1,0.753955,3
medqa,qwen3-4b-nothink,medqa_test_00596,0,0.653541,1
medqa,qwen3-4b-nothink,medqa_test_01179,1,0.641969,3
medqa,qwen3-4b-nothink,medqa_test_00854,1,0.448465,3
medqa,qwen3-4b-nothink,medqa_test_00036,0,0.532942,4
medqa,qwen3-4b-nothink,medqa_test_00558,1,0.709589,4
medqa,qwen3-4b-nothink,medqa_test_00707,1,0.824372,5
medqa,qwen3-4b-nothink,medqa_test_01192,0,0.54952,2
medqa,qwen3-4b-nothink,medqa_test_00955,0,0.814077,1
medqa,qwen3-4b-nothink,medqa_test_00574,1,0.790623,2
medqa,qwen3-4b-nothink,medqa_test_01035,0,0.399882,4
medqa,qwen3-4b-nothink,medqa_test_00722,1,0.783322,2
medqa,qwen3-4b-nothink,medqa_test_00564,1,0.732226,4
medqa,qwen3-4b-nothink,medqa_test_00759,1,0.385372,1
medqa,qwen3-4b-nothink,medqa_test_00165,0,0.738112,4
medqa,qwen3-4b-nothink,medqa_test_00268,1,0.785842,5
medqa,qwen3-4b-nothink,medqa_test_00652,0,0.757582,1
medqa,qwen3-4b-nothink,medqa_test_00133,1,0.697621,1
medqa,qwen3-4b-nothink,medqa_test_00789,1,0.602579,2
medqa,qwen3-4b-nothink,medqa_test_00341,1,0.548736,3
medqa,qwen3-4b-nothink,medqa_test_00003,0,0.4429,2
medqa,qwen3-4b-nothink,medqa_test_01167,1,0.712384,1
medqa,qwen3-4b-nothink,medqa_test_00849,1,0.82672,4
medqa,qwen3-4b-nothink,medqa_test_01105,1,0.782296,2
medqa,qwen3-4b-nothink,medqa_test_00903,1,0.465315,1
medqa,qwen3-4b-nothink,medqa_test_00094,1,0.594728,3
medqa,qwen3-4b-nothink,medqa_test_00052,0,0.451937,5
medqa,qwen3-4b-nothink,medqa_test_01112,1,0.743295,4
medqa,qwen3-4b-nothink,medqa_test_00500,0,0.439177,3
medqa,qwen3-4b-nothink,medqa_test_00517,0,0.788753,5
medqa,qwen3-4b-nothink,medqa_test_01053,1,0.66579,2
medqa,qwen3-4b-nothink,medqa_test_01005,1,0.758557,3
medqa,qwen3-4b-nothink,medqa_test_00649,0,0.272296,3
medqa,qwen3-4b-nothink,medqa_test_00703,1,0.781905,2
medqa,qwen3-4b-nothink,medqa_test_00208,0,0.512509,5
medqa,qwen3-4b-nothink,medqa_test_00734,1,0.725324,5
medqa,qwen3-4b-nothink,medqa_test_00215,1,0.80443,1
medqa,qwen3-4b-nothink,medqa_test_00619,1,0.713394,1
medqa,qwen3-4b-nothink,medqa_test_00288,1,0.423571,5
medqa,qwen3-4b-nothink,medqa_test_00278,0,0.580808,4
medqa,qwen3-4b-nothink,medqa_test_00159,1,0.459364,5
medqa,qwen3-4b-nothink,medqa_test_00566,1,0.506961,5
medqa,qwen3-4b-nothink,medqa_test_00760,1,0.762858,2
medqa,qwen3-4b-nothink,medqa_test_00987,1,0.809219,1
medqa,qwen3-4b-nothink,medqa_test_01119,0,0.582094,1
medqa,qwen3-4b-nothink,medqa_test_01075,0,0.496294,1
medqa,qwen3-4b-nothink,medqa_test_00137,0,0.405931,3
medqa,qwen3-4b-nothink,medqa_test_00899,0,0.297866,3
medqa,qwen3-4b-nothink,medqa_test_00106,0,0.807555,5
medqa,qwen3-4b-nothink,medqa_test_00679,1,0.814773,4
medqa,qwen3-4b-nothink,medqa_test_00567,0,0.585062,3
medqa,qwen3-4b-nothink,medqa_test_00836,1,0.827301,3
medqa,qwen3-4b-nothink,medqa_test_00683,0,0.724154,3
medqa,qwen3-4b-nothink,medqa_test_00008,1,0.711311,1
medqa,qwen3-4b-nothink,medqa_test_01231,1,0.750985,2
medqa,qwen3-4b-nothink,medqa_test_00669,1,0.685839,1
medqa,qwen3-4b-nothink,medqa_test_00626,1,0.63081,4
medqa,qwen3-4b-nothink,medqa_test_00309,1,0.800696,3
medqa,qwen3-4b-nothink,medqa_test_00720,0,0.3772,1
medqa,qwen3-4b-nothink,medqa_test_00853,0,0.6116,1
medqa,qwen3-4b-nothink,medqa_test_00448,0,0.365335,4
medqa,qwen3-4b-nothink,medqa_test_00291,0,0.539411,4
medqa,qwen3-4b-nothink,medqa_test_00378,0,0.712163,1
medqa,qwen3-4b-nothink,medqa_test_00250,0,0.652507,3
medqa,qwen3-4b-nothink,medqa_test_00900,1,0.679487,1
medqa,qwen3-4b-nothink,medqa_test_01024,1,0.808602,3
medqa,qwen3-4b-nothink,medqa_test_00357,1,0.457065,2
medqa,qwen3-4b-nothink,medqa_test_01186,0,0.496401,5
medqa,qwen3-4b-nothink,medqa_test_00966,0,0.748369,3
medqa,qwen3-4b-nothink,medqa_test_00518,0,0.699258,5
medqa,qwen3-4b-nothink,medqa_test_00218,1,0.804169,1
medqa,qwen3-4b-nothink,medqa_test_00550,0,0.753046,4
medqa,qwen3-4b-nothink,medqa_test_00075,0,0.847856,5
medqa,qwen3-4b-nothink,medqa_test_00102,1,0.857165,1
medqa,qwen3-4b-nothink,medqa_test_00576,0,0.682419,3
medqa,qwen3-4b-nothink,medqa_test_00636,1,0.852421,1
medqa,qwen3-4b-nothink,medqa_test_01191,1,0.397893,3
medqa,qwen3-4b-nothink,medqa_test_00009,0,0.454479,2
medqa,qwen3-4b-nothink,medqa_test_00074,0,0.484307,3
medqa,qwen3-4b-nothink,medqa_test_00769,1,0.645419,4
medqa,qwen3-4b-nothink,medqa_test_00951,1,0.617076,1
medqa,qwen3-4b-nothink,medqa_test_00974,1,0.85521,3
medqa,qwen3-4b-nothink,medqa_test_00307,0,0.489894,2
medqa,qwen3-4b-nothink,medqa_test_00660,0,0.466003,2
medqa,qwen3-4b-nothink,medqa_test_00687,1,0.563227,3
medqa,qwen3-4b-nothink,medqa_test_00134,1,0.818209,3
medqa,qwen3-4b-nothink,medqa_test_00405,1,0.660148,2
medqa,qwen3-4b-nothink,medqa_test_00271,0,0.488416,4
medqa,qwen3-4b-nothink,medqa_test_00244,0,0.449339,2
medqa,qwen3-4b-nothink,medqa_test_01012,1,0.614119,2
medqa,qwen3-4b-nothink,medqa_test_00733,1,0.691951,2
medqa,qwen3-4b-nothink,medqa_test_00685,0,0.819951,5
medqa,qwen3-4b-nothink,medqa_test_01237,1,0.652976,1
medqa,qwen3-4b-nothink,medqa_test_00267,0,0.42905,1
medqa,qwen3-4b-nothink,medqa_test_00957,1,0.71698,3
medqa,qwen3-4b-nothink,medqa_test_01143,0,0.552921,3
medqa,qwen3-4b-nothink,medqa_test_00535,1,0.824798,1
medqa,qwen3-4b-nothink,medqa_test_00578,1,0.816565,2
medqa,qwen3-4b-nothink,medqa_test_00597,1,0.526942,4
medqa,qwen3-4b-nothink,medqa_test_00673,0,0.457942,2
medqa,qwen3-4b-nothink,medqa_test_01205,1,0.75881,4
medqa,qwen3-4b-nothink,medqa_test_00083,1,0.545438,5
medqa,qwen3-4b-nothink,medqa_test_00634,0,0.668573,2
medqa,qwen3-4b-nothink,medqa_test_00040,1,0.760418,3
medqa,qwen3-4b-nothink,medqa_test_00608,1,0.698901,1
medqa,qwen3-4b-nothink,medqa_test_00252,1,0.390903,1
medqa,qwen3-4b-nothink,medqa_test_00583,1,0.157427,5
medqa,qwen3-4b-nothink,medqa_test_00911,1,0.382323,5
medqa,qwen3-4b-nothink,medqa_test_00964,0,0.44927,5
medqa,qwen3-4b-nothink,medqa_test_00122,1,0.774706,4
medqa,qwen3-4b-nothink,medqa_test_00413,1,0.431031,5
medqa,qwen3-4b-nothink,medqa_test_00240,1,0.819691,5
medqa,qwen3-4b-nothink,medqa_test_01067,1,0.369318,1
medqa,qwen3-4b-nothink,medqa_test_00691,1,0.803123,2
medqa,qwen3-4b-nothink,medqa_test_00069,0,0.499479,2
medqa,qwen3-4b-nothink,medqa_test_00609,1,0.809636,3
medqa,qwen3-4b-nothink,medqa_test_00190,1,0.762673,4
medqa,qwen3-4b-nothink,medqa_test_00871,1,0.806074,1
medqa,qwen3-4b-nothink,medqa_test_00082,1,0.477335,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_09830,1,0.870119,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_04946,0,0.824425,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_06900,1,0.880462,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_00481,1,0.341893,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_01405,0,0.663768,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03199,1,0.894319,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_00399,0,0.864135,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_06405,1,0.898566,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_07379,0,0.740861,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_02736,1,0.869912,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_08299,1,0.898765,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_11265,0,0.457834,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_02400,1,0.837335,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_00612,0,0.31272,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_04994,0,0.5002,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_08741,1,0.72387,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_02961,1,0.887158,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_08614,1,0.813097,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_00706,0,0.676322,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_05716,1,0.85638,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_07328,0,0.660342,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03794,0,0.871494,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_11338,1,0.880647,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_07664,1,0.879638,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03616,1,0.741403,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_09605,1,0.795838,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_02354,1,0.292391,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_04767,0,0.598239,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_11661,0,0.696697,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_05252,1,0.745503,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_10247,1,0.838623,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_07963,1,0.860808,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_01449,0,0.522652,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_11509,0,0.224795,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_08489,1,0.87585,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_07308,0,0.279317,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03640,1,0.909443,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_05875,1,0.774128,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_00209,1,0.727701,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_10639,0,0.856317,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_07624,1,0.855152,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_08841,1,0.882114,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_10104,1,0.859892,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03755,0,0.807098,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_00714,0,0.875025,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_08182,1,0.607914,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_07610,0,0.760261,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_01518,1,0.734368,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_11897,0,0.22836,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03821,1,0.860211,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_02666,0,0.38023,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_00552,1,0.712854,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_04762,1,0.735319,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_11654,1,0.086706,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_10305,1,0.722227,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_11121,0,0.808261,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_10990,0,0.830854,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_07554,1,0.767702,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_10376,1,0.755093,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_07465,1,0.819418,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_06478,1,0.612625,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_07227,1,0.842583,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_08081,1,0.897065,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_02006,0,0.28066,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_06169,1,0.920707,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_00777,1,0.881007,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_01947,0,0.158793,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03086,1,0.854387,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_06764,0,0.891866,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_04577,0,0.7845,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_07588,1,0.688254,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_04648,0,0.401107,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_11162,0,0.439637,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03333,0,0.744129,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_07086,0,0.43732,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_07073,1,0.799055,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_02543,1,0.832452,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_09545,1,0.894019,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_09161,0,0.367991,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_05814,1,0.877701,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_10619,0,0.255673,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_02239,0,0.051189,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_05901,1,0.844528,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_01520,0,0.539271,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_04600,0,0.297004,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03938,1,0.879684,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_04737,0,0.564531,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_11958,1,0.596462,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_08707,1,0.831675,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_06047,1,0.883103,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_10314,1,0.575096,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_06344,0,0.758111,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_07781,1,0.874554,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_11956,1,0.596308,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_11674,1,0.144806,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_01686,0,0.462625,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_01909,1,0.815315,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_07841,1,0.798691,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_02367,0,0.433218,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03243,1,0.728123,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03551,1,0.880639,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_00105,1,0.781172,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_10480,1,0.828835,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_07621,1,0.84503,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_05290,0,0.484079,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_06374,1,0.0929,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03852,0,0.354087,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_04854,1,0.709347,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_01994,1,0.779935,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_08531,1,0.767113,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03296,1,0.844933,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_11343,0,0.78604,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_01155,0,0.565446,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_04641,0,0.507359,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_06440,0,0.393618,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_04810,0,0.572661,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_06683,1,0.812699,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_10242,1,0.719441,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_04337,1,0.717783,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_06474,1,0.695543,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_01722,1,0.757267,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_00075,1,0.899979,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_01510,1,0.486473,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_07068,1,0.881178,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_01471,0,0.421793,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_04667,0,0.812237,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_04596,1,0.538678,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_11591,0,0.111156,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_11048,0,0.404389,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_09382,1,0.466883,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_08599,1,0.718613,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_06330,1,0.825679,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_09589,1,0.895144,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_10859,1,0.817448,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_01851,0,0.392816,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_05334,1,0.441934,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03495,1,0.751748,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_04323,1,0.167786,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03177,0,0.698587,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_02899,1,0.882771,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_06094,1,0.739776,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_10249,1,0.844322,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_01216,0,0.848047,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_10777,0,0.310755,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03186,1,0.81348,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_00193,1,0.836192,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_06476,0,0.713329,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03128,1,0.607012,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_06423,1,0.70114,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_04220,0,0.521675,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_02619,1,0.86975,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_07547,1,0.86872,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03546,1,0.835783,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_04153,1,0.740321,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_05346,0,0.295315,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_02989,0,0.298077,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_09458,1,0.701025,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_07105,1,0.830983,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03107,0,0.456207,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_10196,1,0.884794,1
