question_id,model,dataset,gold_answer,greedy_choice,correct,in_all_clean,greedy_truncated,n_samples_clean,n_samples_with_letter,trace_length,hedging_formal,hedging_reasoning,hedging_combined,connector_density,rep_3,rep_4,rep_5,trace_divergence,answer_semantic_entropy,p_true,verbalized_confidence
medqa_test_00276,qwen3-4b-nothink,medqa,C,E,False,True,False,10,10,713.3,0.00766878249484515,0.0,0.00766878249484515,0.0004940898187712909,0.035562099559837815,0.01612507097405952,0.007067633118834282,0.08324678987264633,0.4689955935892812,1.0,1.0
medqa_test_00678,qwen3-4b-nothink,medqa,B,A,False,True,False,10,10,491.9,0.0038086735278104232,0.0,0.0038086735278104232,0.002424377095557641,0.12718671507525112,0.08618983163832117,0.06331361036055584,0.06791449338197708,0.4689955935892812,1.0,1.0
medqa_test_00445,qwen3-4b-nothink,medqa,B,D,False,True,False,10,10,540.9,0.016744145979939284,0.0,0.016744145979939284,0.000743735182432065,0.03235841225025632,0.012679628542075527,0.004865093857849112,0.0860314890742302,0.9709505944546686,1.0,0.95
medqa_test_00560,qwen3-4b-nothink,medqa,A,A,True,True,False,10,10,773.9,0.01186385446186246,0.0,0.01186385446186246,0.004114711954623521,0.07298960276308983,0.03300996098446374,0.01729662681617138,0.0812009796500206,1.1567796494470395,0.0,0.95
medqa_test_00470,qwen3-4b-nothink,medqa,A,A,True,True,False,10,10,540.1,0.013110234444885719,0.0,0.013110234444885719,0.00037495786990225817,0.07483558438807489,0.03914072173736235,0.020738442840870498,0.06672210246324539,0.9709505944546686,0.9999999804443193,0.95
medqa_test_00370,qwen3-4b-nothink,medqa,E,E,True,True,False,10,10,534.2,0.0033076443490563587,0.0,0.0033076443490563587,0.000984266146774379,0.07247267495544904,0.04082356526852919,0.022029542447680527,0.09217912703752518,0.0,1.0,1.0
medqa_test_00443,qwen3-4b-nothink,medqa,B,A,False,True,False,10,10,1002.3,0.01493257427171453,0.0004273504273504274,0.015288699627839884,0.0008841544492568948,0.08680545319450676,0.0506524457725126,0.03119387992225219,0.08770791441202164,1.1567796494470395,0.9999999634652097,0.95
medqa_test_00108,qwen3-4b-nothink,medqa,E,E,True,True,False,10,10,421.0,0.013088905170532721,0.0,0.013088905170532721,0.0,0.05176130143599554,0.02399677957295284,0.011291999995574209,0.04973979666829109,0.4689955935892812,1.0,1.0
medqa_test_01200,qwen3-4b-nothink,medqa,B,B,True,True,False,10,10,651.5,0.009435420654080175,0.0,0.009435420654080175,0.0004907068142439009,0.03712776308524015,0.01711843246516529,0.008334430787855607,0.08565855026245117,0.0,0.9525741290445389,0.95
medqa_test_00622,qwen3-4b-nothink,medqa,C,C,True,True,False,10,10,778.0,0.015411898600720305,0.0,0.015411898600720305,0.00011086474501108647,0.06419251270593698,0.03528623534795979,0.025252625611528433,0.06710053235292435,0.0,0.0,1.0
medqa_test_00012,qwen3-4b-nothink,medqa,B,B,True,False,False,9,9,921.7,0.010198346064833663,0.00017102369899828977,0.010369369763831954,0.0005044344185508406,0.12482647762688148,0.0999580482905956,0.08970917674200947,0.09572167694568634,1.3516441151533922,0.9999957771673537,0.95
medqa_test_00349,qwen3-4b-nothink,medqa,C,C,True,True,False,10,10,667.4,0.008341744296877965,0.0,0.008341744296877965,0.0016365169313732584,0.04077754086859307,0.021158568121654887,0.013552712303339287,0.057642195373773575,0.0,0.9999999999948909,1.0
medqa_test_01048,qwen3-4b-nothink,medqa,B,D,False,True,False,10,10,720.3,0.018964778673001698,0.0005683137054104797,0.019533092378412182,0.0009739363701503478,0.07894183194804336,0.042913673940498984,0.026515665388721733,0.14313571155071259,1.5709505944546687,1.0,0.9
medqa_test_00913,qwen3-4b-nothink,medqa,E,D,False,True,False,10,10,746.2,0.00429236410326294,0.0,0.00429236410326294,0.00047697630082417074,0.08081221676623422,0.04719149060642219,0.03158334412797413,0.12770973145961761,0.0,1.0,1.0
medqa_test_00379,qwen3-4b-nothink,medqa,D,D,True,True,False,10,10,772.5,0.014891020151068296,0.0,0.014891020151068296,0.000273224043715847,0.05978689520978473,0.03167371821873344,0.017979050298006272,0.10296264290809631,0.0,0.99999998813888,0.95
medqa_test_00618,qwen3-4b-nothink,medqa,C,C,True,True,False,10,10,563.7,0.009498990191782814,0.0,0.009498990191782814,0.0,0.04354578629311617,0.02336218240995812,0.013037426339906465,0.05981205776333809,0.4689955935892812,0.9999998555019791,1.0
medqa_test_00355,qwen3-4b-nothink,medqa,A,C,False,True,False,10,10,527.1,0.007768997896798813,0.0,0.007768997896798813,0.002013811687497361,0.09671457066963537,0.05991373975394524,0.039647116738300736,0.0789356678724289,0.4689955935892812,4.6911643420210986e-08,1.0
medqa_test_00862,qwen3-4b-nothink,medqa,B,A,False,True,False,10,10,795.8,0.009337646899832353,0.00010235414534288638,0.009440001045175238,0.0024127702479477655,0.0615099680608173,0.025189438707872658,0.010492138627931047,0.05848264694213867,0.0,2.753568782170347e-05,0.95
medqa_test_00123,qwen3-4b-nothink,medqa,A,D,False,True,False,10,10,733.2,0.009001549775522475,0.0,0.009001549775522475,0.001655611726064646,0.04975438579017061,0.023441542539726544,0.01193493735696135,0.12103001028299332,1.7609640474436812,1.0,0.95
medqa_test_01045,qwen3-4b-nothink,medqa,A,A,True,True,False,10,10,568.9,0.014996222522588924,0.0,0.014996222522588924,0.0011878702151793675,0.07377948566011491,0.03731537229407298,0.0187067780902766,0.07937305420637131,0.7219280948873623,0.0,0.95
medqa_test_00104,qwen3-4b-nothink,medqa,C,C,True,True,False,10,10,756.9,0.008232423131589303,0.0,0.008232423131589303,0.0,0.1270638504630314,0.07472363690482645,0.047816258824181744,0.06780607253313065,0.0,0.9999990577580159,0.95
medqa_test_00248,qwen3-4b-nothink,medqa,C,C,True,True,False,10,10,621.6,0.0052936624251067104,0.00012422360248447205,0.005417886027591182,0.0013282961725372647,0.041324618020471125,0.013216775231228273,0.00563990173761153,0.1059155985713005,0.7219280948873623,1.0,1.0
medqa_test_00874,qwen3-4b-nothink,medqa,E,E,True,True,False,10,10,548.5,0.014155429600185024,0.0,0.014155429600185024,0.00038723618197961123,0.033472276432114104,0.01344521120070713,0.006606645860179605,0.0988931730389595,1.1567796494470395,0.9999999999294713,0.9
medqa_test_00701,qwen3-4b-nothink,medqa,D,B,False,True,False,10,10,691.7,0.012742303784851236,0.0009294937813334866,0.013671797566184724,0.0006959695050203242,0.12224900442329198,0.06934068664971825,0.040356848688437495,0.09565068036317825,1.6854752972273346,1.0,0.95
medqa_test_00406,qwen3-4b-nothink,medqa,C,B,False,False,False,9,9,984.1,0.013938364058206764,0.0,0.013938364058206764,0.0011278266610399996,0.11578197372436119,0.09024492511977193,0.08029687249630303,0.11467382311820984,1.4355205042826666,0.0,0.1
medqa_test_00384,qwen3-4b-nothink,medqa,E,E,True,True,False,10,10,949.8,0.012997277729672638,0.0,0.012997277729672638,0.00043760322838801955,0.034018400231139986,0.015106421923928248,0.00816212993374239,0.07328129559755325,0.4689955935892812,1.0,0.9
medqa_test_00319,qwen3-4b-nothink,medqa,B,A,False,True,False,10,10,607.6,0.015072920501910978,0.0,0.015072920501910978,0.0027987391759192832,0.04593365267519378,0.01886161745087823,0.007757312375432634,0.08979760110378265,0.7219280948873623,0.007577240539508873,0.95
medqa_test_00026,qwen3-4b-nothink,medqa,E,E,True,True,False,10,10,488.1,0.010805047835820644,0.0,0.010805047835820644,0.0002061855670103093,0.018964848159035708,0.007160353687999821,0.003834232402212934,0.09472980350255966,0.4689955935892812,0.0,1.0
medqa_test_01228,qwen3-4b-nothink,medqa,C,E,False,True,False,10,10,913.4,0.01554356433749414,0.0,0.01554356433749414,0.000429742486117376,0.05586931383353896,0.02822676311648036,0.016530726425038646,0.08216384053230286,0.7219280948873623,1.0,0.95
medqa_test_01240,qwen3-4b-nothink,medqa,A,A,True,True,False,10,10,504.7,0.006900044411540782,0.0,0.006900044411540782,0.003097346874470345,0.04205400165784259,0.018957813638381327,0.008327735783538426,0.07324805855751038,0.0,0.9999999956365401,1.0
medqa_test_00167,qwen3-4b-nothink,medqa,D,D,True,True,False,10,10,649.4,0.020763844248563264,0.0,0.020763844248563264,0.00024360535931790498,0.03637861077956996,0.01834543919167514,0.008584149354411274,0.08006202429533005,0.0,0.9999999999294713,0.95
medqa_test_00934,qwen3-4b-nothink,medqa,B,E,False,True,False,10,10,343.1,0.016405559755821555,0.0,0.016405559755821555,0.006468155348554499,0.05013395594096241,0.021198433289017347,0.010262225064807317,0.07105745375156403,0.0,1.0,0.95
medqa_test_00171,qwen3-4b-nothink,medqa,D,B,False,False,False,9,10,872.5,0.013310653060407133,4.894762604013706e-05,0.01335960068644727,0.0008857506330114173,0.1611361987493228,0.12118305580030979,0.09973296384051548,0.11842210590839386,1.3609640474436813,1.0,0.95
medqa_test_00377,qwen3-4b-nothink,medqa,E,E,True,True,False,10,10,676.4,0.014605138993814687,0.0,0.014605138993814687,0.000879917965198284,0.044985893371729944,0.019972389959489432,0.009209925786184426,0.09154035896062851,1.3567796494470397,0.9999999928058662,0.95
medqa_test_01111,qwen3-4b-nothink,medqa,C,C,True,True,False,10,10,532.4,0.005010371457560498,0.0,0.005010371457560498,0.0,0.031176784137746317,0.010958192869654493,0.0029751267303465443,0.09269925951957703,0.0,1.0,1.0
medqa_test_00879,qwen3-4b-nothink,medqa,E,E,True,True,False,10,10,717.2,0.01728599759293799,0.0,0.01728599759293799,0.0023202358534549087,0.043296390149171624,0.023552858702398448,0.013232203461360014,0.06909111142158508,1.360964047443681,1.0,0.95
medqa_test_01057,qwen3-4b-nothink,medqa,B,A,False,False,True,9,9,1238.8,0.012693500655808149,0.003706625718000492,0.016400126373808638,0.0014418354214367224,0.18061245398769873,0.14137690374229267,0.12108983303597634,0.10441023856401443,1.4355205042826666,1.0,0.95
medqa_test_00117,qwen3-4b-nothink,medqa,D,A,False,True,False,10,10,691.1,0.008578740924128584,0.0,0.008578740924128584,0.00047923322683706066,0.09750452844544419,0.05337775225486448,0.029470580756144928,0.0650949478149414,0.0,0.0,0.95
medqa_test_00716,qwen3-4b-nothink,medqa,D,E,False,True,False,10,10,595.1,0.013538365980058507,0.0,0.013538365980058507,0.0001497005988023952,0.04988606854048526,0.02141144420096549,0.009819249208462832,0.07865281403064728,0.0,1.0,1.0
medqa_test_00129,qwen3-4b-nothink,medqa,A,A,True,True,False,10,10,607.7,0.007868085157058481,0.00014025245441795232,0.008008337611476433,0.0,0.048433879434547,0.025070373247616795,0.01319081113491325,0.1747276932001114,1.1567796494470395,0.9999999999200804,1.0
medqa_test_00709,qwen3-4b-nothink,medqa,B,A,False,True,False,10,10,459.3,0.009557352577161306,0.0,0.009557352577161306,0.009284360224137858,0.1324463463546557,0.07684936182621084,0.047258657827116066,0.09541110694408417,1.295461844238322,1.0,0.5
medqa_test_00633,qwen3-4b-nothink,medqa,B,C,False,True,False,10,10,609.8,0.017034947175135366,0.0,0.017034947175135366,0.0007978489944302088,0.02248975463999443,0.008690784474803693,0.0046388040276909796,0.08037392050027847,0.9219280948873623,0.0,0.95
medqa_test_00909,qwen3-4b-nothink,medqa,B,,,False,True,9,9,962.4,0.006642918111025961,0.0009700854140012639,0.007613003525027225,0.001302491268798164,0.17395359496870616,0.12934309038768016,0.1071388407904061,0.09038157761096954,1.6577427265048887,1.0,1.0
medqa_test_00842,qwen3-4b-nothink,medqa,C,C,True,True,False,10,10,648.2,0.021564980130335344,0.0,0.021564980130335344,0.0005830566570725044,0.05028447134623983,0.02508482452881312,0.013113355074902577,0.07370377331972122,0.0,1.0,0.95
medqa_test_00654,qwen3-4b-nothink,medqa,B,B,True,True,False,10,10,922.5,0.012813218087991995,0.0001713796058269066,0.012984597693818902,0.0032586328878424233,0.08631401242179827,0.04903257246215231,0.02812799166371991,0.08146122843027115,0.4689955935892812,1.0,0.95
medqa_test_00031,qwen3-4b-nothink,medqa,C,D,False,True,False,10,10,776.2,0.01956694344130648,0.0,0.01956694344130648,0.0006705668465547879,0.11257610981149835,0.06141523591340331,0.035582610591406105,0.07379626482725143,0.0,1.0,0.95
medqa_test_00041,qwen3-4b-nothink,medqa,C,C,True,True,False,10,10,604.5,0.005962379306809103,0.0,0.005962379306809103,0.002672456329408963,0.04033034421332911,0.018923222266975813,0.008827739172272097,0.03685058653354645,0.0,1.0,0.95
medqa_test_00942,qwen3-4b-nothink,medqa,B,D,False,True,False,10,10,823.4,0.008403416572682076,0.0005867371336733034,0.008990153706355381,0.0007752681015777502,0.048058174550664724,0.01924263968395119,0.008997594968932886,0.07535684108734131,0.8812908992306927,0.9999999999915765,1.0
medqa_test_01123,qwen3-4b-nothink,medqa,E,E,True,True,False,10,10,604.3,0.01080598612945198,0.0,0.01080598612945198,0.0001443001443001443,0.03941408820461265,0.018230532401247546,0.011101344821684378,0.06381095945835114,0.4689955935892812,,0.7
medqa_test_01101,qwen3-4b-nothink,medqa,A,A,True,True,False,10,10,312.0,0.015963974263059642,0.0,0.015963974263059642,0.0007590816120761673,0.03719252340413322,0.017311486373321815,0.008286496655912624,0.07056728005409241,0.0,1.0,1.0
medqa_test_00053,qwen3-4b-nothink,medqa,D,D,True,True,False,10,10,488.4,0.009172194654905198,0.0,0.009172194654905198,0.0006121563407033647,0.02666939827244812,0.011634861133821551,0.0049108708447135885,0.06996925920248032,1.0,1.0,0.95
medqa_test_01196,qwen3-4b-nothink,medqa,D,D,True,True,False,10,10,502.3,0.015044202094158928,0.0,0.015044202094158928,0.0019990692166435,0.03452576279904861,0.012757531377636166,0.004907497548731798,0.06371073424816132,0.0,0.9999999973534264,0.95
medqa_test_00019,qwen3-4b-nothink,medqa,E,C,False,True,False,10,10,546.1,0.013095517645234284,0.0,0.013095517645234284,0.0005458158017765311,0.04844249547264273,0.03000151338622038,0.020248777642464643,0.07080739736557007,0.0,0.0,0.95
medqa_test_01038,qwen3-4b-nothink,medqa,A,A,True,True,False,10,10,872.2,0.013369848656298113,0.0004923922231614539,0.013862240879459567,0.0017635253891515109,0.12067788273314957,0.07844411135431313,0.055242095770328105,0.141561821103096,1.9609640474436814,0.9999977396748937,0.95
medqa_test_00980,qwen3-4b-nothink,medqa,C,C,True,True,False,10,10,742.6,0.020572651213459123,0.0,0.020572651213459123,0.0007638914781582095,0.0720037975883781,0.038539523260092204,0.021482817831013235,0.076260507106781,1.3709505944546687,0.9999999996839118,0.9
medqa_test_00258,qwen3-4b-nothink,medqa,E,,,False,True,10,10,616.9,0.005900096281509655,0.0002846988068992349,0.006184795088408891,0.0003215243552122756,0.03157826529972614,0.013438135138713402,0.005563247196721288,0.12619324028491974,1.295461844238322,1.9171717041748996e-10,0.95
medqa_test_00431,qwen3-4b-nothink,medqa,B,D,False,True,False,10,10,564.7,0.01323501843714855,0.0,0.01323501843714855,0.00015337423312883436,0.03995317020282267,0.02183861805260038,0.011947562152815306,0.07745850086212158,0.0,0.9999999999515263,0.95
medqa_test_00284,qwen3-4b-nothink,medqa,B,C,False,False,False,9,10,1149.9,0.010005081994804047,0.0002702702702702703,0.010275352265074316,0.0012221869399568978,0.12573225351936804,0.09528465312282128,0.08190586370062582,0.14049598574638367,1.295461844238322,0.9999999990263793,0.95
medqa_test_00986,qwen3-4b-nothink,medqa,D,C,False,True,False,10,10,592.3,0.017148380439488735,0.0,0.017148380439488735,0.0012072061731567573,0.05602302249825496,0.03229788165923971,0.020470300817243214,0.08280038088560104,0.0,1.0,0.95
medqa_test_00345,qwen3-4b-nothink,medqa,C,C,True,True,False,10,10,583.3,0.013345340972253275,0.0,0.013345340972253275,0.001026577643292797,0.03331620392030139,0.015623975429423231,0.007649603519809911,0.0658915638923645,0.0,1.0,0.95
medqa_test_00748,qwen3-4b-nothink,medqa,A,A,True,True,False,10,10,435.5,0.0067124787020248254,0.0,0.0067124787020248254,0.00034525719457226305,0.031033709754912143,0.016060539146600418,0.009024467571533445,0.10905802249908447,0.0,1.0,1.0
medqa_test_00465,qwen3-4b-nothink,medqa,D,D,True,True,False,10,10,608.1,0.014402385689671459,0.0,0.014402385689671459,0.0,0.04246474271926687,0.0171506394161537,0.006279095188251515,0.06912775337696075,0.8812908992306927,0.9999999804443193,0.9
medqa_test_00216,qwen3-4b-nothink,medqa,E,A,False,False,True,10,10,907.2,0.016235227924732115,0.0004926108374384236,0.016727838762170537,0.0016623140107607736,0.0895919624045125,0.052084250074280206,0.033473320614268234,0.08731237053871155,1.6854752972273344,0.0,0.95
medqa_test_00335,qwen3-4b-nothink,medqa,B,B,True,True,False,10,10,625.7,0.019988157205118685,0.0,0.019988157205118685,0.000598740449871015,0.06451711140322501,0.03171423023071503,0.0160919723071537,0.09052092581987381,0.4689955935892812,1.0,0.95
medqa_test_00739,qwen3-4b-nothink,medqa,A,A,True,True,False,10,10,812.6,0.015168584732665247,9.487666034155598e-05,0.015263461393006803,0.00019904332700822262,0.07805091000484685,0.04212933073758761,0.022856117587760006,0.09685627371072769,0.9709505944546686,0.9999999993308417,0.95
medqa_test_00266,qwen3-4b-nothink,medqa,B,B,True,True,False,10,10,585.7,0.010074382306326596,0.0,0.010074382306326596,0.0018973288274861406,0.029234408022218848,0.009607689017589316,0.0038350288333834246,0.07793188840150833,0.9709505944546686,0.9998415637640006,0.95
medqa_test_00811,qwen3-4b-nothink,medqa,E,E,True,True,False,10,10,471.1,0.01784397644974365,0.0,0.01784397644974365,0.0,0.04548648060922147,0.026194176044699168,0.015271485235951177,0.11076128482818604,0.7219280948873623,1.0,0.95
medqa_test_01164,qwen3-4b-nothink,medqa,A,E,False,True,False,10,10,763.6,0.014757440545572018,0.0,0.014757440545572018,0.0015019664885569527,0.0491586377318976,0.022470528750565565,0.010113980197368155,0.08932134509086609,0.7219280948873623,0.0,0.75
medqa_test_00472,qwen3-4b-nothink,medqa,D,C,False,True,False,10,10,726.6,0.0038995842768370153,0.00012048192771084338,0.004020066204547859,0.002331840369867845,0.09610507321965753,0.054966548676900005,0.03396782286886981,0.09329840540885925,0.8812908992306927,1.0,1.0
medqa_test_01084,qwen3-4b-nothink,medqa,D,B,False,False,False,9,10,1129.1,0.017919824350774397,0.0006651363390475539,0.018584960689821954,0.0006979870667700708,0.15553769779505053,0.12253733367201614,0.10692308577390634,0.14105437695980072,1.8464393446710154,0.9999999994788591,0.95
medqa_test_01076,qwen3-4b-nothink,medqa,B,E,False,True,False,10,10,415.4,0.026197760860671306,0.00020242914979757084,0.026400190010468873,0.0016538230268100611,0.09023569220480407,0.049081706407136494,0.027424336656334702,0.09762465953826904,0.0,1.0,1.0
medqa_test_00085,qwen3-4b-nothink,medqa,C,A,False,True,False,10,10,556.9,0.012980054988069003,0.0,0.012980054988069003,0.00016129032258064516,0.06854116983182938,0.03538942615680486,0.018145585219013903,0.08961555361747742,0.4689955935892812,0.999999999721053,0.95
medqa_test_00792,qwen3-4b-nothink,medqa,C,E,False,True,False,10,10,606.8,0.012026407901364678,0.0,0.012026407901364678,0.0003131672249319309,0.09245008737553663,0.04908089241861626,0.025731327713929553,0.04081669822335243,1.0,0.9999999999983413,0.7
medqa_test_00577,qwen3-4b-nothink,medqa,B,B,True,True,False,10,10,662.1,0.01998776090058269,0.0,0.01998776090058269,0.00042838204008355685,0.04198749942904706,0.012904843058402416,0.0044203568400776995,0.0936899408698082,0.8812908992306927,0.0,0.95
medqa_test_00403,qwen3-4b-nothink,medqa,E,D,False,True,False,10,10,750.2,0.017296233455535028,0.0,0.017296233455535028,0.00035030297079799715,0.06271300321126756,0.0285677715343718,0.011908955280930167,0.09134899079799652,1.295461844238322,1.0,0.95
medqa_test_00027,qwen3-4b-nothink,medqa,A,A,True,True,False,10,10,533.7,0.00425729570135009,0.0,0.00425729570135009,0.0,0.06870603829984902,0.03598780858244931,0.02030297534465265,0.08368730545043945,0.0,0.9999999979388463,1.0
medqa_test_01148,qwen3-4b-nothink,medqa,A,A,True,True,False,10,10,353.9,0.00969121388212978,0.0,0.00969121388212978,0.0015023054005078567,0.07575723140871216,0.04211896010757153,0.02312769498131595,0.0724656954407692,0.0,1.0,1.0
medqa_test_01122,qwen3-4b-nothink,medqa,A,A,True,True,False,10,10,622.3,0.007845507395371045,0.0,0.007845507395371045,0.0004297994269340974,0.02527159218488929,0.008245833628624378,0.0015229221763481625,0.0540960468351841,0.4689955935892812,0.9999999999200804,0.95
medqa_test_00478,qwen3-4b-nothink,medqa,C,C,True,True,False,10,10,599.4,0.022969127129070958,0.00019138755980861245,0.023160514688879568,0.002528863767667761,0.0647464537984918,0.032146292261718765,0.022028633404969033,0.08312889188528061,0.7219280948873623,1.522997947150515e-08,0.85
medqa_test_00169,qwen3-4b-nothink,medqa,D,D,True,True,False,10,10,488.0,0.0029473513497661635,0.0,0.0029473513497661635,0.0,0.025714992891595366,0.008478922237331876,0.0043252724287207054,0.08609648793935776,0.0,0.9999999778405091,1.0
medqa_test_00414,qwen3-4b-nothink,medqa,E,E,True,True,False,10,10,693.1,0.016785696742449167,0.0,0.016785696742449167,0.0005760471352494618,0.05083933796846339,0.025663874809392105,0.014043475775171056,0.07060141116380692,0.0,0.9999999990263797,0.95
medqa_test_00344,qwen3-4b-nothink,medqa,A,D,False,True,False,10,10,680.8,0.01578713478933903,0.0,0.01578713478933903,0.0004598650521508439,0.058601822276313456,0.025263834037060263,0.012351178432848808,0.08846777677536011,0.4689955935892812,0.0,0.95
medqa_test_00774,qwen3-4b-nothink,medqa,E,D,False,True,False,10,10,494.0,0.005751646928095174,0.0,0.005751646928095174,0.0,0.10913407308604677,0.05455681155794486,0.02910075543183095,0.09612785279750824,0.9709505944546686,1.0,1.0
medqa_test_00029,qwen3-4b-nothink,medqa,D,A,False,False,False,9,10,999.8,0.011316398042344465,0.001398585535095796,0.012714983577440258,0.000911461203622898,0.1394344532830945,0.10466832975446683,0.08829521378960539,0.12253420054912567,0.7219280948873623,1.0,0.95
medqa_test_01073,qwen3-4b-nothink,medqa,E,A,False,True,False,10,10,557.6,0.004769706547380907,0.0003389830508474576,0.005108689598228364,0.009205534574022378,0.09243498320853158,0.0652511320175109,0.05194176987167245,0.06671960651874542,1.295461844238322,1.0,1.0
medqa_test_00773,qwen3-4b-nothink,medqa,A,A,True,True,False,10,10,605.9,0.016703519407999277,0.0,0.016703519407999277,0.0012216620135672564,0.10377635610670524,0.06691112272299346,0.046653680319604963,0.07829741388559341,0.4689955935892812,0.9999999950555482,0.95
medqa_test_00279,qwen3-4b-nothink,medqa,B,B,True,True,False,10,10,536.5,0.009558217835600211,0.0,0.009558217835600211,0.00036263962442296195,0.027731933637036344,0.009997255132893335,0.005029585447741691,0.15695807337760925,0.0,0.0,0.95
medqa_test_00710,qwen3-4b-nothink,medqa,D,D,True,True,False,10,10,654.5,0.017220706968285423,0.0,0.017220706968285423,0.0010464695143522949,0.06982338166566202,0.03451192781867315,0.019264186126386373,0.08027859777212143,0.0,0.9999999999960211,0.95
medqa_test_00499,qwen3-4b-nothink,medqa,D,B,False,True,False,10,10,527.5,0.013119389181927682,0.00027942969081640206,0.013398818872744087,0.0005912233209061687,0.06904720548933792,0.04102404332181818,0.026835063162191242,0.21776822209358215,1.9709505944546688,0.9740426443092215,0.95
medqa_test_00225,qwen3-4b-nothink,medqa,C,C,True,True,False,10,10,479.3,0.013438356073813985,0.0,0.013438356073813985,0.000619862836740534,0.06411610649869874,0.030947162303481747,0.013901805871030548,0.06623578816652298,0.9709505944546686,1.0,1.0
medqa_test_00559,qwen3-4b-nothink,medqa,B,B,True,True,False,10,10,286.7,0.012997882141889235,0.00045454545454545455,0.013452427596434691,0.0015213750650643857,0.029649332060088705,0.011967143287341464,0.003529099943034364,0.06914088129997253,0.0,0.0,1.0
medqa_test_00770,qwen3-4b-nothink,medqa,B,B,True,True,False,10,10,409.9,0.011249191737004194,0.0,0.011249191737004194,0.0035987874659224955,0.08325422264319707,0.045984706398628096,0.027538568929774875,0.057219091802835464,0.0,1.0,1.0
medqa_test_00979,qwen3-4b-nothink,medqa,D,D,True,True,False,10,10,667.4,0.01035437307020624,0.0,0.01035437307020624,0.0015135025521015213,0.10087502415958564,0.07009492875795101,0.05403697493159008,0.08691305667161942,0.9709505944546686,0.9999999847700102,0.95
medqa_test_00399,qwen3-4b-nothink,medqa,B,B,True,True,False,10,10,814.0,0.012750190616172812,0.0,0.012750190616172812,0.00013774104683195594,0.055529195860672884,0.034381556202913874,0.02313751459291974,0.16320455074310303,0.4689955935892812,3.160883697779077e-10,0.95
medqa_test_00305,qwen3-4b-nothink,medqa,B,B,True,True,False,10,10,562.9,0.011911214764038693,0.000145985401459854,0.012057200165498546,0.0005663883395031,0.03510492236161276,0.013309024405310888,0.005073608243362804,0.12202414125204086,0.4689955935892812,0.0,0.95
medqa_test_00360,qwen3-4b-nothink,medqa,A,A,True,True,False,10,10,688.2,0.01422576017398446,0.0,0.01422576017398446,0.00040634937915305533,0.062248001696474944,0.03160330139619266,0.01777905857212041,0.10716681182384491,1.4854752972273344,0.99999999975383,0.95
medqa_test_01141,qwen3-4b-nothink,medqa,C,C,True,True,False,10,10,545.0,0.016343251549837765,0.0,0.016343251549837765,0.0022750027367339095,0.049438568392671446,0.027547540554718863,0.017101059090540594,0.055307675153017044,0.0,0.9999999999740539,0.95
medqa_test_01008,qwen3-4b-nothink,medqa,E,D,False,True,False,10,10,879.0,0.009901046669438878,0.0,0.009901046669438878,0.0006662438731338811,0.06439000573320616,0.029383684482944504,0.014238465889233021,0.09244296699762344,1.5219280948873621,0.9999998362624019,0.95
medqa_test_01054,qwen3-4b-nothink,medqa,A,A,True,True,False,10,10,477.3,0.007118382434187979,0.0,0.007118382434187979,0.00042991033167144344,0.058486739619834416,0.02810471324443877,0.014726474826757808,0.06074107438325882,0.0,0.9999999928058669,0.95
medqa_test_00690,qwen3-4b-nothink,medqa,B,D,False,True,False,10,10,402.5,0.012630935921888516,0.0,0.012630935921888516,0.0,0.042437446752468334,0.02113508567886537,0.013268884938068048,0.11952190101146698,0.4689955935892812,0.9999999999925663,0.95
medqa_test_00020,qwen3-4b-nothink,medqa,C,C,True,True,False,10,10,539.3,0.007782786671924599,0.0,0.007782786671924599,0.00047142764480767976,0.04651746241199921,0.018593389160957752,0.006655279487399912,0.06839543581008911,0.7219280948873623,0.0,0.95
medqa_test_01009,qwen3-4b-nothink,medqa,D,D,True,True,False,10,10,719.2,0.009110857759347786,0.0,0.009110857759347786,0.0006074073361797179,0.061248742936772106,0.028686269228272564,0.013662710973809578,0.08974578976631165,0.4689955935892812,0.0,0.95
medqa_test_00398,qwen3-4b-nothink,medqa,E,E,True,True,False,10,10,532.0,0.009268135273576877,0.0,0.009268135273576877,0.0009066739439962506,0.06431376710477661,0.030905826638562485,0.017724145620631238,0.06414752453565598,0.4689955935892812,0.9999999998682347,0.95
medqa_test_01169,qwen3-4b-nothink,medqa,C,C,True,True,False,10,10,707.8,0.01198661223696854,0.0,0.01198661223696854,0.0017132728853775862,0.055969865791136685,0.027841307814233072,0.015564359854219579,0.08566270768642426,0.0,0.9999999998506905,0.95
medqa_test_00211,qwen3-4b-nothink,medqa,B,D,False,True,False,10,10,591.2,0.00911131859926791,0.0,0.00911131859926791,0.000859812976093015,0.023107912849022704,0.006865832480398626,0.002543883335512931,0.07156878709793091,0.7219280948873623,1.8010162842085317e-10,0.95
medqa_test_00063,qwen3-4b-nothink,medqa,A,D,False,True,False,10,10,518.7,0.010064279120208578,0.0,0.010064279120208578,0.004542361277177274,0.0313058837500643,0.01264224263869126,0.0068530333896880125,0.09131675213575363,1.1567796494470395,0.0,0.95
medqa_test_00425,qwen3-4b-nothink,medqa,C,D,False,True,False,10,10,494.0,0.026758287293509098,0.0012500880089595773,0.028008375302468674,0.008058301535097524,0.0740463685576915,0.04123337728997021,0.02378768906049401,0.09885165840387344,0.8812908992306927,1.0,1.0
