dataset,model,question_id,y_true,p_pred,fold
trivia_qa,r1-distill-llama-8b,trivia_qa_validation_03973,0,0.197137,3
trivia_qa,r1-distill-llama-8b,trivia_qa_validation_02775,0,0.431839,2
trivia_qa,r1-distill-llama-8b,trivia_qa_validation_05687,1,0.308129,3
trivia_qa,r1-distill-llama-8b,trivia_qa_validation_09848,1,0.552446,2
trivia_qa,r1-distill-llama-8b,trivia_qa_validation_06820,0,0.39148,4
trivia_qa,r1-distill-llama-8b,trivia_qa_validation_14907,1,0.387932,2
trivia_qa,r1-distill-llama-8b,trivia_qa_validation_11989,1,0.382414,4
trivia_qa,r1-distill-llama-8b,trivia_qa_validation_07038,0,0.606853,4
trivia_qa,r1-distill-llama-8b,trivia_qa_validation_03319,0,0.125716,5
trivia_qa,r1-distill-llama-8b,trivia_qa_validation_02548,0,0.503926,3
trivia_qa,r1-distill-llama-8b,trivia_qa_validation_04261,1,0.377793,3
trivia_qa,r1-distill-llama-8b,trivia_qa_validation_14853,1,0.364356,1
trivia_qa,r1-distill-llama-8b,trivia_qa_validation_07931,0,0.253597,3
trivia_qa,r1-distill-llama-8b,trivia_qa_validation_09718,0,0.451602,2
trivia_qa,r1-distill-llama-8b,trivia_qa_validation_05292,0,0.298475,1
trivia_qa,r1-distill-llama-8b,trivia_qa_validation_13456,0,0.373198,4
trivia_qa,r1-distill-llama-8b,trivia_qa_validation_09330,0,0.303203,1
trivia_qa,r1-distill-llama-8b,trivia_qa_validation_07136,0,0.331813,4
trivia_qa,r1-distill-llama-8b,trivia_qa_validation_14543,0,0.59539,3
trivia_qa,r1-distill-llama-8b,trivia_qa_validation_12564,1,0.257951,3
trivia_qa,r1-distill-llama-8b,trivia_qa_validation_02672,0,0.331005,2
trivia_qa,r1-distill-llama-8b,trivia_qa_validation_01604,1,0.386713,2
trivia_qa,r1-distill-llama-8b,trivia_qa_validation_07684,1,0.187292,1
trivia_qa,r1-distill-llama-8b,trivia_qa_validation_01782,0,0.243574,4
trivia_qa,r1-distill-llama-8b,trivia_qa_validation_17582,0,0.324231,2
trivia_qa,r1-distill-llama-8b,trivia_qa_validation_16071,0,0.269014,1
trivia_qa,r1-distill-llama-8b,trivia_qa_validation_02529,0,0.557037,1
trivia_qa,r1-distill-llama-8b,trivia_qa_validation_06312,0,0.564747,1
trivia_qa,r1-distill-llama-8b,trivia_qa_validation_15880,0,0.329415,3
trivia_qa,r1-distill-llama-8b,trivia_qa_validation_11305,0,0.387844,4
trivia_qa,r1-distill-llama-8b,trivia_qa_validation_13979,1,0.355993,1
trivia_qa,r1-distill-llama-8b,trivia_qa_validation_13336,1,0.187787,2
trivia_qa,r1-distill-llama-8b,trivia_qa_validation_08509,1,0.261614,3
trivia_qa,r1-distill-llama-8b,trivia_qa_validation_13845,1,0.150651,1
trivia_qa,r1-distill-llama-8b,trivia_qa_validation_13351,0,0.658684,1
mmlu_pro,qwq-32b,mmlu_pro_test_04946,0,0.830782,5
mmlu_pro,qwq-32b,mmlu_pro_test_06900,1,0.897908,1
mmlu_pro,qwq-32b,mmlu_pro_test_03199,1,0.937306,2
mmlu_pro,qwq-32b,mmlu_pro_test_00399,0,0.930737,5
mmlu_pro,qwq-32b,mmlu_pro_test_06405,1,0.940647,4
mmlu_pro,qwq-32b,mmlu_pro_test_02736,1,0.949559,3
mmlu_pro,qwq-32b,mmlu_pro_test_08299,1,0.941237,1
mmlu_pro,qwq-32b,mmlu_pro_test_11265,1,0.961509,5
mmlu_pro,qwq-32b,mmlu_pro_test_02400,1,0.937642,2
mmlu_pro,qwq-32b,mmlu_pro_test_00612,0,0.721313,1
mmlu_pro,qwq-32b,mmlu_pro_test_02961,1,0.927765,2
mmlu_pro,qwq-32b,mmlu_pro_test_08614,1,0.925201,2
mmlu_pro,qwq-32b,mmlu_pro_test_00706,0,0.937976,4
mmlu_pro,qwq-32b,mmlu_pro_test_05716,1,0.552491,3
mmlu_pro,qwq-32b,mmlu_pro_test_11338,1,0.948814,3
mmlu_pro,qwq-32b,mmlu_pro_test_07664,1,0.920245,3
mmlu_pro,qwq-32b,mmlu_pro_test_09605,1,0.959601,3
mmlu_pro,qwq-32b,mmlu_pro_test_02354,1,0.80076,1
mmlu_pro,qwq-32b,mmlu_pro_test_05252,1,0.88405,5
mmlu_pro,qwq-32b,mmlu_pro_test_01206,1,0.896411,3
mmlu_pro,qwq-32b,mmlu_pro_test_10247,1,0.856549,4
mmlu_pro,qwq-32b,mmlu_pro_test_07963,1,0.936515,5
mmlu_pro,qwq-32b,mmlu_pro_test_08489,1,0.946776,1
mmlu_pro,qwq-32b,mmlu_pro_test_07315,1,0.739102,1
mmlu_pro,qwq-32b,mmlu_pro_test_03640,1,0.933955,3
mmlu_pro,qwq-32b,mmlu_pro_test_05875,1,0.949816,1
mmlu_pro,qwq-32b,mmlu_pro_test_00209,1,0.956776,4
mmlu_pro,qwq-32b,mmlu_pro_test_10639,0,0.867183,1
mmlu_pro,qwq-32b,mmlu_pro_test_07624,1,0.8843,1
mmlu_pro,qwq-32b,mmlu_pro_test_08841,1,0.959555,5
mmlu_pro,qwq-32b,mmlu_pro_test_10104,1,0.951045,5
mmlu_pro,qwq-32b,mmlu_pro_test_00714,1,0.917207,2
mmlu_pro,qwq-32b,mmlu_pro_test_08182,1,0.919996,3
mmlu_pro,qwq-32b,mmlu_pro_test_07610,1,0.939824,5
mmlu_pro,qwq-32b,mmlu_pro_test_03821,1,0.947505,1
mmlu_pro,qwq-32b,mmlu_pro_test_02666,1,0.927497,5
mmlu_pro,qwq-32b,mmlu_pro_test_00552,1,0.942255,1
mmlu_pro,qwq-32b,mmlu_pro_test_04762,1,0.924018,2
mmlu_pro,qwq-32b,mmlu_pro_test_10305,1,0.942011,5
mmlu_pro,qwq-32b,mmlu_pro_test_10990,1,0.918683,5
mmlu_pro,qwq-32b,mmlu_pro_test_10273,1,0.874562,2
mmlu_pro,qwq-32b,mmlu_pro_test_07465,1,0.931406,1
mmlu_pro,qwq-32b,mmlu_pro_test_07227,1,0.914729,5
mmlu_pro,qwq-32b,mmlu_pro_test_08081,1,0.951054,2
mmlu_pro,qwq-32b,mmlu_pro_test_02006,1,0.921755,2
mmlu_pro,qwq-32b,mmlu_pro_test_06169,1,0.952414,2
mmlu_pro,qwq-32b,mmlu_pro_test_00777,1,0.939634,4
mmlu_pro,qwq-32b,mmlu_pro_test_03086,1,0.927691,5
mmlu_pro,qwq-32b,mmlu_pro_test_06764,0,0.931777,3
mmlu_pro,qwq-32b,mmlu_pro_test_04577,1,0.910446,1
mmlu_pro,qwq-32b,mmlu_pro_test_07588,1,0.931294,4
mmlu_pro,qwq-32b,mmlu_pro_test_04648,1,0.936522,1
mmlu_pro,qwq-32b,mmlu_pro_test_07073,1,0.941937,4
mmlu_pro,qwq-32b,mmlu_pro_test_02543,1,0.928148,3
mmlu_pro,qwq-32b,mmlu_pro_test_09545,1,0.933526,3
mmlu_pro,qwq-32b,mmlu_pro_test_05814,1,0.93268,4
mmlu_pro,qwq-32b,mmlu_pro_test_02239,1,0.664312,1
mmlu_pro,qwq-32b,mmlu_pro_test_04600,1,0.909997,1
mmlu_pro,qwq-32b,mmlu_pro_test_03938,1,0.95688,5
mmlu_pro,qwq-32b,mmlu_pro_test_08707,1,0.942941,3
mmlu_pro,qwq-32b,mmlu_pro_test_06047,1,0.783288,1
mmlu_pro,qwq-32b,mmlu_pro_test_10314,1,0.756699,3
mmlu_pro,qwq-32b,mmlu_pro_test_07781,1,0.933408,2
mmlu_pro,qwq-32b,mmlu_pro_test_01909,1,0.752377,4
mmlu_pro,qwq-32b,mmlu_pro_test_07841,1,0.930606,1
mmlu_pro,qwq-32b,mmlu_pro_test_02367,1,0.855525,3
mmlu_pro,qwq-32b,mmlu_pro_test_03243,1,0.831115,1
mmlu_pro,qwq-32b,mmlu_pro_test_03551,1,0.920455,4
mmlu_pro,qwq-32b,mmlu_pro_test_00105,1,0.737447,1
mmlu_pro,qwq-32b,mmlu_pro_test_10480,1,0.94077,3
mmlu_pro,qwq-32b,mmlu_pro_test_07621,1,0.930889,4
mmlu_pro,qwq-32b,mmlu_pro_test_06374,1,0.937125,4
mmlu_pro,qwq-32b,mmlu_pro_test_04854,1,0.924837,4
mmlu_pro,qwq-32b,mmlu_pro_test_01994,1,0.917117,5
mmlu_pro,qwq-32b,mmlu_pro_test_08531,1,0.87831,2
mmlu_pro,qwq-32b,mmlu_pro_test_07336,1,0.912841,5
mmlu_pro,qwq-32b,mmlu_pro_test_06826,1,0.907899,1
mmlu_pro,qwq-32b,mmlu_pro_test_03296,1,0.835419,3
mmlu_pro,qwq-32b,mmlu_pro_test_04641,1,0.933214,1
mmlu_pro,qwq-32b,mmlu_pro_test_06683,1,0.857285,4
mmlu_pro,qwq-32b,mmlu_pro_test_10242,1,0.937243,2
mmlu_pro,qwq-32b,mmlu_pro_test_06474,1,0.893325,1
mmlu_pro,qwq-32b,mmlu_pro_test_00075,1,0.952892,2
mmlu_pro,qwq-32b,mmlu_pro_test_01510,1,0.937017,3
mmlu_pro,qwq-32b,mmlu_pro_test_07068,1,0.893653,1
mmlu_pro,qwq-32b,mmlu_pro_test_04667,0,0.892964,2
mmlu_pro,qwq-32b,mmlu_pro_test_04596,1,0.854662,5
mmlu_pro,qwq-32b,mmlu_pro_test_11048,0,0.879984,1
mmlu_pro,qwq-32b,mmlu_pro_test_08599,1,0.953154,5
mmlu_pro,qwq-32b,mmlu_pro_test_06330,1,0.941201,2
mmlu_pro,qwq-32b,mmlu_pro_test_09589,1,0.950382,4
mmlu_pro,qwq-32b,mmlu_pro_test_10859,1,0.917921,5
mmlu_pro,qwq-32b,mmlu_pro_test_05334,1,0.871618,3
mmlu_pro,qwq-32b,mmlu_pro_test_02899,1,0.946725,4
mmlu_pro,qwq-32b,mmlu_pro_test_06094,1,0.908772,1
mmlu_pro,qwq-32b,mmlu_pro_test_10249,1,0.922096,3
mmlu_pro,qwq-32b,mmlu_pro_test_03186,1,0.930874,3
mmlu_pro,qwq-32b,mmlu_pro_test_00193,1,0.897468,1
mmlu_pro,qwq-32b,mmlu_pro_test_03128,1,0.921738,1
mmlu_pro,qwq-32b,mmlu_pro_test_06423,1,0.904856,2
mmlu_pro,qwq-32b,mmlu_pro_test_04220,1,0.950123,1
mmlu_pro,qwq-32b,mmlu_pro_test_07547,1,0.937504,3
mmlu_pro,qwq-32b,mmlu_pro_test_03546,1,0.950342,4
mmlu_pro,qwq-32b,mmlu_pro_test_05346,1,0.749924,1
mmlu_pro,qwq-32b,mmlu_pro_test_07670,1,0.954367,1
mmlu_pro,qwq-32b,mmlu_pro_test_01054,1,0.906982,3
mmlu_pro,qwq-32b,mmlu_pro_test_09458,1,0.912662,3
mmlu_pro,qwq-32b,mmlu_pro_test_07105,1,0.918994,2
mmlu_pro,qwq-32b,mmlu_pro_test_03107,1,0.93503,5
mmlu_pro,qwq-32b,mmlu_pro_test_10196,1,0.918196,1
mmlu_pro,qwq-32b,mmlu_pro_test_10696,0,0.85392,2
mmlu_pro,qwq-32b,mmlu_pro_test_02622,1,0.915915,1
mmlu_pro,qwq-32b,mmlu_pro_test_02098,1,0.948504,1
mmlu_pro,qwq-32b,mmlu_pro_test_02310,1,0.905158,2
mmlu_pro,qwq-32b,mmlu_pro_test_04768,1,0.938398,3
mmlu_pro,qwq-32b,mmlu_pro_test_00538,1,0.95769,5
mmlu_pro,qwq-32b,mmlu_pro_test_08558,1,0.936712,1
mmlu_pro,qwq-32b,mmlu_pro_test_02212,1,0.860035,5
mmlu_pro,qwq-32b,mmlu_pro_test_00294,1,0.866915,2
mmlu_pro,qwq-32b,mmlu_pro_test_01352,0,0.929271,5
mmlu_pro,qwq-32b,mmlu_pro_test_00677,1,0.944302,1
mmlu_pro,qwq-32b,mmlu_pro_test_06106,1,0.765084,5
mmlu_pro,qwq-32b,mmlu_pro_test_01153,1,0.932043,1
mmlu_pro,qwq-32b,mmlu_pro_test_05645,1,0.86871,4
mmlu_pro,qwq-32b,mmlu_pro_test_01105,0,0.884318,5
mmlu_pro,qwq-32b,mmlu_pro_test_06414,1,0.95033,3
mmlu_pro,qwq-32b,mmlu_pro_test_03360,1,0.851105,3
mmlu_pro,qwq-32b,mmlu_pro_test_01281,0,0.889071,1
mmlu_pro,qwq-32b,mmlu_pro_test_06933,1,0.893677,2
mmlu_pro,qwq-32b,mmlu_pro_test_01741,1,0.957035,1
mmlu_pro,qwq-32b,mmlu_pro_test_07300,1,0.830772,2
mmlu_pro,qwq-32b,mmlu_pro_test_10821,0,0.726867,4
mmlu_pro,qwq-32b,mmlu_pro_test_00578,1,0.956295,5
mmlu_pro,qwq-32b,mmlu_pro_test_01115,1,0.935255,3
mmlu_pro,qwq-32b,mmlu_pro_test_09552,1,0.957864,3
mmlu_pro,qwq-32b,mmlu_pro_test_06472,1,0.901454,1
mmlu_pro,qwq-32b,mmlu_pro_test_00233,1,0.928696,2
mmlu_pro,qwq-32b,mmlu_pro_test_00881,1,0.923588,2
mmlu_pro,qwq-32b,mmlu_pro_test_06356,1,0.829398,5
mmlu_pro,qwq-32b,mmlu_pro_test_05571,0,0.898637,2
mmlu_pro,qwq-32b,mmlu_pro_test_05042,1,0.931771,4
mmlu_pro,qwq-32b,mmlu_pro_test_12001,1,0.967573,4
mmlu_pro,qwq-32b,mmlu_pro_test_09661,1,0.961338,3
mmlu_pro,qwq-32b,mmlu_pro_test_08046,1,0.906711,3
mmlu_pro,qwq-32b,mmlu_pro_test_11328,1,0.946061,3
mmlu_pro,qwq-32b,mmlu_pro_test_09027,1,0.899713,1
mmlu_pro,qwq-32b,mmlu_pro_test_06430,1,0.886137,5
mmlu_pro,qwq-32b,mmlu_pro_test_09215,1,0.939294,3
mmlu_pro,qwq-32b,mmlu_pro_test_08916,0,0.963334,3
mmlu_pro,qwq-32b,mmlu_pro_test_03285,1,0.918718,4
mmlu_pro,qwq-32b,mmlu_pro_test_00232,1,0.96541,3
mmlu_pro,qwq-32b,mmlu_pro_test_07952,1,0.970727,4
mmlu_pro,qwq-32b,mmlu_pro_test_02613,1,0.823687,5
mmlu_pro,qwq-32b,mmlu_pro_test_07051,0,0.973218,4
mmlu_pro,qwq-32b,mmlu_pro_test_06654,1,0.597682,4
mmlu_pro,qwq-32b,mmlu_pro_test_08077,1,0.930475,2
mmlu_pro,qwq-32b,mmlu_pro_test_00654,1,0.965892,3
mmlu_pro,qwq-32b,mmlu_pro_test_01114,1,0.94215,3
mmlu_pro,qwq-32b,mmlu_pro_test_02376,1,0.821239,3
mmlu_pro,qwq-32b,mmlu_pro_test_10943,1,0.898154,2
mmlu_pro,qwq-32b,mmlu_pro_test_01822,0,0.906535,1
mmlu_pro,qwq-32b,mmlu_pro_test_08513,1,0.954838,1
mmlu_pro,qwq-32b,mmlu_pro_test_06409,1,0.771011,4
mmlu_pro,qwq-32b,mmlu_pro_test_05509,1,0.862081,4
mmlu_pro,qwq-32b,mmlu_pro_test_07012,1,0.88615,3
mmlu_pro,qwq-32b,mmlu_pro_test_07233,1,0.939914,3
mmlu_pro,qwq-32b,mmlu_pro_test_04296,1,0.942494,4
mmlu_pro,qwq-32b,mmlu_pro_test_06365,1,0.945724,1
mmlu_pro,qwq-32b,mmlu_pro_test_00031,1,0.956465,1
mmlu_pro,qwq-32b,mmlu_pro_test_09953,1,0.945948,2
mmlu_pro,qwq-32b,mmlu_pro_test_02676,1,0.733726,2
mmlu_pro,qwq-32b,mmlu_pro_test_07131,0,0.939915,2
mmlu_pro,qwq-32b,mmlu_pro_test_07275,1,0.918354,1
mmlu_pro,qwq-32b,mmlu_pro_test_09210,1,0.96375,3
mmlu_pro,qwq-32b,mmlu_pro_test_01748,1,0.889732,5
mmlu_pro,qwq-32b,mmlu_pro_test_10194,1,0.92471,3
mmlu_pro,qwq-32b,mmlu_pro_test_07176,1,0.797777,4
mmlu_pro,qwq-32b,mmlu_pro_test_00102,1,0.958817,3
mmlu_pro,qwq-32b,mmlu_pro_test_01799,0,0.854541,4
mmlu_pro,qwq-32b,mmlu_pro_test_05306,1,0.961664,3
mmlu_pro,qwq-32b,mmlu_pro_test_02443,1,0.932496,3
mmlu_pro,qwq-32b,mmlu_pro_test_05266,1,0.929814,2
mmlu_pro,qwq-32b,mmlu_pro_test_05079,1,0.91548,2
mmlu_pro,qwq-32b,mmlu_pro_test_07938,1,0.938676,1
mmlu_pro,qwq-32b,mmlu_pro_test_02199,1,0.86742,1
mmlu_pro,qwq-32b,mmlu_pro_test_00801,1,0.884391,1
mmlu_pro,qwq-32b,mmlu_pro_test_06048,1,0.926982,5
mmlu_pro,qwq-32b,mmlu_pro_test_04601,1,0.922607,5
mmlu_pro,qwq-32b,mmlu_pro_test_08357,1,0.946033,1
mmlu_pro,qwq-32b,mmlu_pro_test_06758,1,0.871639,1
mmlu_pro,qwq-32b,mmlu_pro_test_05350,1,0.87703,2
mmlu_pro,qwq-32b,mmlu_pro_test_00692,1,0.940058,5
mmlu_pro,qwq-32b,mmlu_pro_test_07604,1,0.964329,3
mmlu_pro,qwq-32b,mmlu_pro_test_02247,1,0.78819,4
mmlu_pro,qwq-32b,mmlu_pro_test_00144,1,0.953198,3
mmlu_pro,qwq-32b,mmlu_pro_test_08773,1,0.953833,4
mmlu_pro,qwq-32b,mmlu_pro_test_03337,1,0.929754,5
mmlu_pro,qwq-32b,mmlu_pro_test_05298,0,0.745989,1
mmlu_pro,qwq-32b,mmlu_pro_test_02279,1,0.933676,5
mmlu_pro,qwq-32b,mmlu_pro_test_06777,1,0.915336,1
mmlu_pro,qwq-32b,mmlu_pro_test_03188,1,0.954669,4
mmlu_pro,qwq-32b,mmlu_pro_test_04250,1,0.910674,3
mmlu_pro,qwq-32b,mmlu_pro_test_02173,1,0.858737,5
mmlu_pro,qwq-32b,mmlu_pro_test_05556,1,0.923491,1
mmlu_pro,qwq-32b,mmlu_pro_test_00728,1,0.956365,1
mmlu_pro,qwq-32b,mmlu_pro_test_10423,1,0.930972,2
mmlu_pro,qwq-32b,mmlu_pro_test_05818,1,0.935897,4
mmlu_pro,qwq-32b,mmlu_pro_test_09505,1,0.972652,4
mmlu_pro,qwq-32b,mmlu_pro_test_10067,1,0.931048,2
mmlu_pro,qwq-32b,mmlu_pro_test_08111,1,0.95006,2
mmlu_pro,qwq-32b,mmlu_pro_test_11294,1,0.93082,3
mmlu_pro,qwq-32b,mmlu_pro_test_00751,0,0.892837,1
mmlu_pro,qwq-32b,mmlu_pro_test_10827,1,0.954382,3
mmlu_pro,qwq-32b,mmlu_pro_test_06328,1,0.892195,2
mmlu_pro,qwq-32b,mmlu_pro_test_02897,1,0.966338,3
mmlu_pro,qwq-32b,mmlu_pro_test_00644,1,0.937585,2
mmlu_pro,qwq-32b,mmlu_pro_test_09957,1,0.947231,5
mmlu_pro,qwq-32b,mmlu_pro_test_01205,1,0.90537,2
mmlu_pro,qwq-32b,mmlu_pro_test_09535,1,0.937262,1
mmlu_pro,qwq-32b,mmlu_pro_test_05010,1,0.877784,3
mmlu_pro,qwq-32b,mmlu_pro_test_06901,1,0.966736,3
mmlu_pro,qwq-32b,mmlu_pro_test_04665,1,0.940021,4
mmlu_pro,qwq-32b,mmlu_pro_test_07268,1,0.914639,1
mmlu_pro,qwq-32b,mmlu_pro_test_11797,1,0.924816,5
mmlu_pro,qwq-32b,mmlu_pro_test_06854,1,0.901422,1
mmlu_pro,qwq-32b,mmlu_pro_test_11021,1,0.839602,3
mmlu_pro,qwq-32b,mmlu_pro_test_06497,1,0.923598,4
mmlu_pro,qwq-32b,mmlu_pro_test_00082,1,0.957521,2
mmlu_pro,qwq-32b,mmlu_pro_test_05696,1,0.847586,2
mmlu_pro,qwq-32b,mmlu_pro_test_07437,1,0.854628,3
mmlu_pro,qwq-32b,mmlu_pro_test_08183,1,0.906006,1
mmlu_pro,qwq-32b,mmlu_pro_test_01831,0,0.918344,3
mmlu_pro,qwq-32b,mmlu_pro_test_03615,1,0.85133,4
mmlu_pro,qwq-32b,mmlu_pro_test_02148,1,0.851286,4
mmlu_pro,qwq-32b,mmlu_pro_test_00219,1,0.939604,5
mmlu_pro,qwq-32b,mmlu_pro_test_01532,1,0.845996,1
mmlu_pro,qwq-32b,mmlu_pro_test_08350,1,0.954628,2
mmlu_pro,qwq-32b,mmlu_pro_test_03087,1,0.941026,5
mmlu_pro,qwq-32b,mmlu_pro_test_07100,1,0.851207,2
mmlu_pro,qwq-32b,mmlu_pro_test_09170,1,0.950274,3
mmlu_pro,qwq-32b,mmlu_pro_test_02905,1,0.937795,2
mmlu_pro,qwq-32b,mmlu_pro_test_04309,1,0.931444,1
mmlu_pro,qwq-32b,mmlu_pro_test_08993,1,0.94232,5
mmlu_pro,qwq-32b,mmlu_pro_test_10113,1,0.954574,1
mmlu_pro,qwq-32b,mmlu_pro_test_08399,1,0.94683,3
mmlu_pro,qwq-32b,mmlu_pro_test_01252,1,0.888119,1
mmlu_pro,qwq-32b,mmlu_pro_test_02171,1,0.792464,5
mmlu_pro,qwq-32b,mmlu_pro_test_07031,1,0.914095,3
mmlu_pro,qwq-32b,mmlu_pro_test_11015,0,0.815522,1
mmlu_pro,qwq-32b,mmlu_pro_test_06831,1,0.933271,2
mmlu_pro,qwq-32b,mmlu_pro_test_09713,1,0.950949,1
mmlu_pro,qwq-32b,mmlu_pro_test_09094,1,0.963777,4
mmlu_pro,qwq-32b,mmlu_pro_test_05195,1,0.640339,4
mmlu_pro,qwq-32b,mmlu_pro_test_08685,1,0.905131,1
mmlu_pro,qwq-32b,mmlu_pro_test_04928,1,0.889908,5
mmlu_pro,qwq-32b,mmlu_pro_test_01141,1,0.924882,1
mmlu_pro,qwq-32b,mmlu_pro_test_06313,1,0.929978,4
mmlu_pro,qwq-32b,mmlu_pro_test_06295,1,0.938121,5
mmlu_pro,qwq-32b,mmlu_pro_test_08122,1,0.949574,1
mmlu_pro,qwq-32b,mmlu_pro_test_06830,1,0.951133,1
mmlu_pro,qwq-32b,mmlu_pro_test_08247,1,0.948399,2
mmlu_pro,qwq-32b,mmlu_pro_test_08198,1,0.953663,3
mmlu_pro,qwq-32b,mmlu_pro_test_02011,1,0.857086,4
mmlu_pro,qwq-32b,mmlu_pro_test_01134,1,0.956741,4
mmlu_pro,qwq-32b,mmlu_pro_test_08457,1,0.951098,5
mmlu_pro,qwq-32b,mmlu_pro_test_01760,0,0.898931,4
mmlu_pro,qwq-32b,mmlu_pro_test_10970,1,0.941589,3
mmlu_pro,qwq-32b,mmlu_pro_test_01568,1,0.925229,1
mmlu_pro,qwq-32b,mmlu_pro_test_04867,0,0.81049,2
mmlu_pro,qwq-32b,mmlu_pro_test_00329,1,0.964371,1
mmlu_pro,qwq-32b,mmlu_pro_test_11567,1,0.959039,1
mmlu_pro,qwq-32b,mmlu_pro_test_02438,1,0.933985,5
mmlu_pro,qwq-32b,mmlu_pro_test_01736,1,0.944363,2
mmlu_pro,qwq-32b,mmlu_pro_test_04974,1,0.81185,1
mmlu_pro,qwq-32b,mmlu_pro_test_04929,1,0.91559,2
mmlu_pro,qwq-32b,mmlu_pro_test_10032,1,0.941382,3
mmlu_pro,qwq-32b,mmlu_pro_test_04603,1,0.724878,3
mmlu_pro,qwq-32b,mmlu_pro_test_05202,1,0.917732,1
mmlu_pro,qwq-32b,mmlu_pro_test_06787,1,0.858001,5
mmlu_pro,qwq-32b,mmlu_pro_test_08872,1,0.940694,4
mmlu_pro,qwq-32b,mmlu_pro_test_03436,1,0.946352,2
mmlu_pro,qwq-32b,mmlu_pro_test_05678,1,0.904085,3
mmlu_pro,qwq-32b,mmlu_pro_test_09300,1,0.955005,5
mmlu_pro,qwq-32b,mmlu_pro_test_06424,1,0.949525,5
mmlu_pro,qwq-32b,mmlu_pro_test_02283,1,0.86781,4
mmlu_pro,qwq-32b,mmlu_pro_test_04727,1,0.851969,4
mmlu_pro,qwq-32b,mmlu_pro_test_01003,1,0.906321,1
mmlu_pro,qwq-32b,mmlu_pro_test_10324,1,0.829226,3
mmlu_pro,qwq-32b,mmlu_pro_test_11346,1,0.923739,2
mmlu_pro,qwq-32b,mmlu_pro_test_10124,1,0.95194,1
mmlu_pro,qwq-32b,mmlu_pro_test_03182,1,0.930233,5
mmlu_pro,qwq-32b,mmlu_pro_test_08688,0,0.903827,5
mmlu_pro,qwq-32b,mmlu_pro_test_05109,1,0.91565,1
mmlu_pro,qwq-32b,mmlu_pro_test_10163,0,0.93193,4
mmlu_pro,qwq-32b,mmlu_pro_test_03959,1,0.936584,4
mmlu_pro,qwq-32b,mmlu_pro_test_11639,1,0.932574,4
mmlu_pro,qwq-32b,mmlu_pro_test_03992,1,0.950381,3
mmlu_pro,qwq-32b,mmlu_pro_test_06451,1,0.785615,4
mmlu_pro,qwq-32b,mmlu_pro_test_08372,1,0.882648,5
mmlu_pro,qwq-32b,mmlu_pro_test_01355,1,0.877867,5
mmlu_pro,qwq-32b,mmlu_pro_test_03601,1,0.908895,5
mmlu_pro,qwq-32b,mmlu_pro_test_09942,1,0.933895,5
mmlu_pro,qwq-32b,mmlu_pro_test_06822,1,0.863276,3
mmlu_pro,qwq-32b,mmlu_pro_test_08667,1,0.946929,2
mmlu_pro,qwq-32b,mmlu_pro_test_08552,1,0.94879,2
mmlu_pro,qwq-32b,mmlu_pro_test_05452,0,0.825814,5
mmlu_pro,qwq-32b,mmlu_pro_test_09544,1,0.94231,5
mmlu_pro,qwq-32b,mmlu_pro_test_00425,1,0.914766,5
mmlu_pro,qwq-32b,mmlu_pro_test_02544,1,0.93235,2
mmlu_pro,qwq-32b,mmlu_pro_test_01550,0,0.875026,3
mmlu_pro,qwq-32b,mmlu_pro_test_08699,1,0.914414,5
mmlu_pro,qwq-32b,mmlu_pro_test_03795,1,0.94837,3
mmlu_pro,qwq-32b,mmlu_pro_test_06341,1,0.917689,2
mmlu_pro,qwq-32b,mmlu_pro_test_06977,1,0.618197,1
mmlu_pro,qwq-32b,mmlu_pro_test_06331,1,0.878967,2
mmlu_pro,qwq-32b,mmlu_pro_test_06905,0,0.948885,3
mmlu_pro,qwq-32b,mmlu_pro_test_06884,1,0.926349,2
mmlu_pro,qwq-32b,mmlu_pro_test_02285,1,0.825442,4
mmlu_pro,qwq-32b,mmlu_pro_test_11020,1,0.920775,1
mmlu_pro,qwq-32b,mmlu_pro_test_01721,1,0.901946,2
mmlu_pro,qwq-32b,mmlu_pro_test_05679,1,0.912708,5
mmlu_pro,qwq-32b,mmlu_pro_test_03061,1,0.920299,1
mmlu_pro,qwq-32b,mmlu_pro_test_08203,1,0.945857,1
mmlu_pro,qwq-32b,mmlu_pro_test_09801,1,0.930567,4
mmlu_pro,qwq-32b,mmlu_pro_test_02225,1,0.928294,2
mmlu_pro,qwq-32b,mmlu_pro_test_07284,1,0.953846,4
mmlu_pro,qwq-32b,mmlu_pro_test_00940,0,0.916933,5
mmlu_pro,qwq-32b,mmlu_pro_test_07930,1,0.936864,3
mmlu_pro,qwq-32b,mmlu_pro_test_06579,1,0.916785,3
mmlu_pro,qwq-32b,mmlu_pro_test_08275,1,0.946702,3
mmlu_pro,qwq-32b,mmlu_pro_test_09550,1,0.938322,5
mmlu_pro,qwq-32b,mmlu_pro_test_02498,1,0.830763,3
mmlu_pro,qwq-32b,mmlu_pro_test_09911,1,0.913524,2
mmlu_pro,qwq-32b,mmlu_pro_test_01960,1,0.891666,2
mmlu_pro,qwq-32b,mmlu_pro_test_11222,1,0.925974,5
mmlu_pro,qwq-32b,mmlu_pro_test_10708,1,0.889165,3
mmlu_pro,qwq-32b,mmlu_pro_test_02841,1,0.928015,1
mmlu_pro,qwq-32b,mmlu_pro_test_05560,1,0.9238,5
mmlu_pro,qwq-32b,mmlu_pro_test_11547,1,0.953312,2
