dataset,model,question_id,y_true,p_pred,fold
medqa,qwen3-4b-nothink,medqa_test_00594,0,0.714228,1
medqa,qwen3-4b-nothink,medqa_test_00182,1,0.655482,3
medqa,qwen3-4b-nothink,medqa_test_00972,0,0.565435,1
medqa,qwen3-4b-nothink,medqa_test_00028,1,0.460684,3
medqa,qwen3-4b-nothink,medqa_test_00339,1,0.815327,5
medqa,qwen3-4b-nothink,medqa_test_00549,0,0.591164,3
medqa,qwen3-4b-nothink,medqa_test_00695,1,0.486181,3
medqa,qwen3-4b-nothink,medqa_test_00409,1,0.800999,1
medqa,qwen3-4b-nothink,medqa_test_00521,1,0.744542,1
medqa,qwen3-4b-nothink,medqa_test_00656,1,0.746935,4
medqa,qwen3-4b-nothink,medqa_test_00359,1,0.785865,5
medqa,qwen3-4b-nothink,medqa_test_00807,0,0.369434,1
medqa,qwen3-4b-nothink,medqa_test_00791,1,0.59135,1
medqa,qwen3-4b-nothink,medqa_test_00071,1,0.69359,1
medqa,qwen3-4b-nothink,medqa_test_01176,1,0.53096,3
medqa,qwen3-4b-nothink,medqa_test_00336,0,0.524043,5
medqa,qwen3-4b-nothink,medqa_test_00408,1,0.720883,2
medqa,qwen3-4b-nothink,medqa_test_00197,1,0.692805,5
medqa,qwen3-4b-nothink,medqa_test_00675,0,0.693857,5
medqa,qwen3-4b-nothink,medqa_test_00024,0,0.56695,4
medqa,qwen3-4b-nothink,medqa_test_01146,1,0.759834,1
medqa,qwen3-4b-nothink,medqa_test_00233,1,0.701613,3
medqa,qwen3-4b-nothink,medqa_test_00814,1,0.621911,3
medqa,qwen3-4b-nothink,medqa_test_00312,1,0.50334,1
medqa,qwen3-4b-nothink,medqa_test_00358,0,0.650575,5
medqa,qwen3-4b-nothink,medqa_test_01113,0,0.6831,4
medqa,qwen3-4b-nothink,medqa_test_00204,0,0.655822,4
medqa,qwen3-4b-nothink,medqa_test_00227,0,0.597704,4
medqa,qwen3-4b-nothink,medqa_test_00481,1,0.405313,4
medqa,qwen3-4b-nothink,medqa_test_01124,0,0.706648,5
medqa,qwen3-4b-nothink,medqa_test_00391,1,0.759546,2
medqa,qwen3-4b-nothink,medqa_test_01062,0,0.215427,4
medqa,qwen3-4b-nothink,medqa_test_00718,0,0.368971,5
medqa,qwen3-4b-nothink,medqa_test_00806,0,0.710118,5
medqa,qwen3-4b-nothink,medqa_test_01215,1,0.785644,4
medqa,qwen3-4b-nothink,medqa_test_00273,0,0.699477,5
medqa,qwen3-4b-nothink,medqa_test_00254,1,0.8404,4
medqa,qwen3-4b-nothink,medqa_test_00752,0,0.340184,4
medqa,qwen3-4b-nothink,medqa_test_00970,1,0.770592,1
medqa,qwen3-4b-nothink,medqa_test_01256,1,0.776927,4
medqa,qwen3-4b-nothink,medqa_test_00421,1,0.589777,2
medqa,qwen3-4b-nothink,medqa_test_00801,1,0.741052,2
medqa,qwen3-4b-nothink,medqa_test_01134,0,0.71685,3
medqa,qwen3-4b-nothink,medqa_test_00754,1,0.567903,4
medqa,qwen3-4b-nothink,medqa_test_00183,0,0.713979,1
medqa,qwen3-4b-nothink,medqa_test_00025,1,0.739026,2
medqa,qwen3-4b-nothink,medqa_test_00422,0,0.456615,4
medqa,qwen3-4b-nothink,medqa_test_00181,1,0.565453,3
medqa,qwen3-4b-nothink,medqa_test_00830,0,0.715876,3
medqa,qwen3-4b-nothink,medqa_test_00819,1,0.412047,4
medqa,qwen3-4b-nothink,medqa_test_00166,1,0.821752,2
medqa,qwen3-4b-nothink,medqa_test_00158,1,0.617537,4
medqa,qwen3-4b-nothink,medqa_test_00767,1,0.551286,5
medqa,qwen3-4b-nothink,medqa_test_00635,1,0.820017,5
medqa,qwen3-4b-nothink,medqa_test_00416,0,0.593971,4
medqa,qwen3-4b-nothink,medqa_test_00573,0,0.684604,2
medqa,qwen3-4b-nothink,medqa_test_00798,0,0.594382,1
medqa,qwen3-4b-nothink,medqa_test_00362,1,0.71389,3
medqa,qwen3-4b-nothink,medqa_test_00105,1,0.645695,5
medqa,qwen3-4b-nothink,medqa_test_00682,0,0.387892,1
medqa,qwen3-4b-nothink,medqa_test_01227,1,0.528135,3
medqa,qwen3-4b-nothink,medqa_test_00698,1,0.638752,1
medqa,qwen3-4b-nothink,medqa_test_00908,0,0.719535,1
medqa,qwen3-4b-nothink,medqa_test_00366,0,0.509346,2
medqa,qwen3-4b-nothink,medqa_test_00982,1,0.804307,3
medqa,qwen3-4b-nothink,medqa_test_00815,1,0.692417,4
medqa,qwen3-4b-nothink,medqa_test_00373,1,0.568835,2
medqa,qwen3-4b-nothink,medqa_test_00315,1,0.7651,2
medqa,qwen3-4b-nothink,medqa_test_00042,1,0.598229,1
medqa,qwen3-4b-nothink,medqa_test_01158,0,0.396891,4
medqa,qwen3-4b-nothink,medqa_test_01239,1,0.383041,1
medqa,qwen3-4b-nothink,medqa_test_00151,1,0.724267,4
medqa,qwen3-4b-nothink,medqa_test_00565,1,0.654637,3
medqa,qwen3-4b-nothink,medqa_test_00596,0,0.6125,1
medqa,qwen3-4b-nothink,medqa_test_01179,1,0.620169,3
medqa,qwen3-4b-nothink,medqa_test_00854,1,0.607453,3
medqa,qwen3-4b-nothink,medqa_test_00036,0,0.63669,4
medqa,qwen3-4b-nothink,medqa_test_00558,1,0.731901,4
medqa,qwen3-4b-nothink,medqa_test_00707,1,0.760052,5
medqa,qwen3-4b-nothink,medqa_test_01192,0,0.750336,2
medqa,qwen3-4b-nothink,medqa_test_00955,0,0.807161,1
medqa,qwen3-4b-nothink,medqa_test_00574,1,0.754307,2
medqa,qwen3-4b-nothink,medqa_test_01035,0,0.595301,4
medqa,qwen3-4b-nothink,medqa_test_00722,1,0.702543,2
medqa,qwen3-4b-nothink,medqa_test_00564,1,0.778574,4
medqa,qwen3-4b-nothink,medqa_test_00759,1,0.373212,1
medqa,qwen3-4b-nothink,medqa_test_00165,0,0.613764,4
medqa,qwen3-4b-nothink,medqa_test_00268,1,0.66386,5
medqa,qwen3-4b-nothink,medqa_test_00652,0,0.608511,1
medqa,qwen3-4b-nothink,medqa_test_00133,1,0.727976,1
medqa,qwen3-4b-nothink,medqa_test_00789,1,0.667051,2
medqa,qwen3-4b-nothink,medqa_test_00341,1,0.531714,3
medqa,qwen3-4b-nothink,medqa_test_00003,0,0.592918,2
medqa,qwen3-4b-nothink,medqa_test_01167,1,0.714825,1
medqa,qwen3-4b-nothink,medqa_test_00849,1,0.779963,4
medqa,qwen3-4b-nothink,medqa_test_01105,1,0.722469,2
medqa,qwen3-4b-nothink,medqa_test_00903,1,0.619918,1
medqa,qwen3-4b-nothink,medqa_test_00094,1,0.440613,3
medqa,qwen3-4b-nothink,medqa_test_00052,0,0.474193,5
medqa,qwen3-4b-nothink,medqa_test_01112,1,0.626796,4
medqa,qwen3-4b-nothink,medqa_test_00500,0,0.486732,3
medqa,qwen3-4b-nothink,medqa_test_00517,0,0.681839,5
medqa,qwen3-4b-nothink,medqa_test_01053,1,0.639324,2
medqa,qwen3-4b-nothink,medqa_test_01005,1,0.662398,3
medqa,qwen3-4b-nothink,medqa_test_00649,0,0.437109,3
medqa,qwen3-4b-nothink,medqa_test_00703,1,0.708718,2
medqa,qwen3-4b-nothink,medqa_test_00208,0,0.546745,5
medqa,qwen3-4b-nothink,medqa_test_00734,1,0.548733,5
medqa,qwen3-4b-nothink,medqa_test_00215,1,0.741872,1
medqa,qwen3-4b-nothink,medqa_test_00619,1,0.52753,1
medqa,qwen3-4b-nothink,medqa_test_00288,1,0.664484,5
medqa,qwen3-4b-nothink,medqa_test_00278,0,0.710315,4
medqa,qwen3-4b-nothink,medqa_test_00159,1,0.453197,5
medqa,qwen3-4b-nothink,medqa_test_00566,1,0.555404,5
medqa,qwen3-4b-nothink,medqa_test_00760,1,0.66152,2
medqa,qwen3-4b-nothink,medqa_test_00987,1,0.768643,1
medqa,qwen3-4b-nothink,medqa_test_01119,0,0.648317,1
medqa,qwen3-4b-nothink,medqa_test_01075,0,0.583668,1
medqa,qwen3-4b-nothink,medqa_test_00137,0,0.620312,3
medqa,qwen3-4b-nothink,medqa_test_00899,0,0.268964,3
medqa,qwen3-4b-nothink,medqa_test_00106,0,0.719116,5
medqa,qwen3-4b-nothink,medqa_test_00679,1,0.762784,4
medqa,qwen3-4b-nothink,medqa_test_00567,0,0.630502,3
medqa,qwen3-4b-nothink,medqa_test_00836,1,0.795523,3
medqa,qwen3-4b-nothink,medqa_test_00683,0,0.608841,3
medqa,qwen3-4b-nothink,medqa_test_00008,1,0.633143,1
medqa,qwen3-4b-nothink,medqa_test_01231,1,0.703595,2
medqa,qwen3-4b-nothink,medqa_test_00669,1,0.646776,1
medqa,qwen3-4b-nothink,medqa_test_00626,1,0.388569,4
medqa,qwen3-4b-nothink,medqa_test_00309,1,0.750486,3
medqa,qwen3-4b-nothink,medqa_test_00720,0,0.556381,1
medqa,qwen3-4b-nothink,medqa_test_00853,0,0.659756,1
medqa,qwen3-4b-nothink,medqa_test_00448,0,0.577617,4
medqa,qwen3-4b-nothink,medqa_test_00291,0,0.631417,4
medqa,qwen3-4b-nothink,medqa_test_00378,0,0.531783,1
medqa,qwen3-4b-nothink,medqa_test_00250,0,0.613361,3
medqa,qwen3-4b-nothink,medqa_test_00900,1,0.655762,1
medqa,qwen3-4b-nothink,medqa_test_01024,1,0.743165,3
medqa,qwen3-4b-nothink,medqa_test_00357,1,0.613897,2
medqa,qwen3-4b-nothink,medqa_test_01186,0,0.606327,5
medqa,qwen3-4b-nothink,medqa_test_00966,0,0.666549,3
medqa,qwen3-4b-nothink,medqa_test_00518,0,0.520385,5
medqa,qwen3-4b-nothink,medqa_test_00218,1,0.642264,1
medqa,qwen3-4b-nothink,medqa_test_00550,0,0.668782,4
medqa,qwen3-4b-nothink,medqa_test_00075,0,0.794052,5
medqa,qwen3-4b-nothink,medqa_test_00102,1,0.851649,1
medqa,qwen3-4b-nothink,medqa_test_00576,0,0.691954,3
medqa,qwen3-4b-nothink,medqa_test_00636,1,0.822074,1
medqa,qwen3-4b-nothink,medqa_test_01191,1,0.36636,3
medqa,qwen3-4b-nothink,medqa_test_00009,0,0.291529,2
medqa,qwen3-4b-nothink,medqa_test_00074,0,0.663141,3
medqa,qwen3-4b-nothink,medqa_test_00769,1,0.731018,4
medqa,qwen3-4b-nothink,medqa_test_00951,1,0.606888,1
medqa,qwen3-4b-nothink,medqa_test_00974,1,0.834898,3
medqa,qwen3-4b-nothink,medqa_test_00307,0,0.485822,2
medqa,qwen3-4b-nothink,medqa_test_00660,0,0.545829,2
medqa,qwen3-4b-nothink,medqa_test_00687,1,0.659864,3
medqa,qwen3-4b-nothink,medqa_test_00134,1,0.769476,3
medqa,qwen3-4b-nothink,medqa_test_00405,1,0.675688,2
medqa,qwen3-4b-nothink,medqa_test_00271,0,0.830886,4
medqa,qwen3-4b-nothink,medqa_test_00244,0,0.560602,2
medqa,qwen3-4b-nothink,medqa_test_01012,1,0.616701,2
medqa,qwen3-4b-nothink,medqa_test_00733,1,0.715753,2
medqa,qwen3-4b-nothink,medqa_test_00685,0,0.682252,5
medqa,qwen3-4b-nothink,medqa_test_01237,1,0.344988,1
medqa,qwen3-4b-nothink,medqa_test_00267,0,0.437247,1
medqa,qwen3-4b-nothink,medqa_test_00957,1,0.60555,3
medqa,qwen3-4b-nothink,medqa_test_01143,0,0.525762,3
medqa,qwen3-4b-nothink,medqa_test_00535,1,0.786122,1
medqa,qwen3-4b-nothink,medqa_test_00578,1,0.772368,2
medqa,qwen3-4b-nothink,medqa_test_00597,1,0.674715,4
medqa,qwen3-4b-nothink,medqa_test_00673,0,0.447605,2
medqa,qwen3-4b-nothink,medqa_test_01205,1,0.655429,4
medqa,qwen3-4b-nothink,medqa_test_00083,1,0.385331,5
medqa,qwen3-4b-nothink,medqa_test_00634,0,0.637478,2
medqa,qwen3-4b-nothink,medqa_test_00040,1,0.695493,3
medqa,qwen3-4b-nothink,medqa_test_00608,1,0.495997,1
medqa,qwen3-4b-nothink,medqa_test_00252,1,0.470162,1
medqa,qwen3-4b-nothink,medqa_test_00583,1,0.365663,5
medqa,qwen3-4b-nothink,medqa_test_00911,1,0.60352,5
medqa,qwen3-4b-nothink,medqa_test_00964,0,0.534486,5
medqa,qwen3-4b-nothink,medqa_test_00122,1,0.67339,4
medqa,qwen3-4b-nothink,medqa_test_00413,1,0.618984,5
medqa,qwen3-4b-nothink,medqa_test_00240,1,0.742979,5
medqa,qwen3-4b-nothink,medqa_test_01067,1,0.670629,1
medqa,qwen3-4b-nothink,medqa_test_00691,1,0.794461,2
medqa,qwen3-4b-nothink,medqa_test_00069,0,0.692397,2
medqa,qwen3-4b-nothink,medqa_test_00609,1,0.754017,3
medqa,qwen3-4b-nothink,medqa_test_00190,1,0.820364,4
medqa,qwen3-4b-nothink,medqa_test_00871,1,0.722878,1
medqa,qwen3-4b-nothink,medqa_test_00082,1,0.522063,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_09830,1,0.741326,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_04946,0,0.793858,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_06900,1,0.841403,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_00481,1,0.718203,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_01405,0,0.671847,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03199,1,0.869143,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_00399,0,0.743896,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_06405,1,0.873326,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_07379,0,0.784356,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_02736,1,0.834212,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_08299,1,0.878812,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_11265,0,0.680829,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_02400,1,0.702422,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_00612,0,0.627417,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_04994,0,0.710199,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_08741,1,0.557059,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_02961,1,0.836346,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_08614,1,0.76074,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_00706,0,0.59687,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_05716,1,0.800104,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_07328,0,0.803467,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03794,0,0.768938,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_11338,1,0.845722,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_07664,1,0.852249,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03616,1,0.691545,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_09605,1,0.625779,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_02354,1,0.546716,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_04767,0,0.773216,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_11661,0,0.723325,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_05252,1,0.577364,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_10247,1,0.769256,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_07963,1,0.792602,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_01449,0,0.583757,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_11509,0,0.484219,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_08489,1,0.824196,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_07308,0,0.587794,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03640,1,0.85945,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_05875,1,0.617243,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_00209,1,0.668344,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_10639,0,0.774809,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_07624,1,0.867008,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_08841,1,0.817558,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_10104,1,0.711715,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03755,0,0.654994,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_00714,0,0.734618,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_08182,1,0.754955,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_07610,0,0.51886,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_01518,1,0.468468,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_11897,0,0.533872,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03821,1,0.843466,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_02666,0,0.642954,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_00552,1,0.709731,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_04762,1,0.521855,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_11654,1,0.330894,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_10305,1,0.765964,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_11121,0,0.579199,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_10990,0,0.757884,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_07554,1,0.402035,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_10376,1,0.604488,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_07465,1,0.701455,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_06478,1,0.477078,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_07227,1,0.771276,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_08081,1,0.886223,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_02006,0,0.500426,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_06169,1,0.925576,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_00777,1,0.886114,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_01947,0,0.619188,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03086,1,0.765846,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_06764,0,0.880714,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_04577,0,0.663461,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_07588,1,0.480671,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_04648,0,0.37025,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_11162,0,0.534674,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03333,0,0.76978,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_07086,0,0.821073,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_07073,1,0.635684,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_02543,1,0.791777,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_09545,1,0.89764,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_09161,0,0.620142,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_05814,1,0.815472,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_10619,0,0.657829,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_02239,0,0.214594,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_05901,1,0.822378,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_01520,0,0.760935,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_04600,0,0.585311,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03938,1,0.840498,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_04737,0,0.466467,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_11958,1,0.638398,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_08707,1,0.847177,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_06047,1,0.817234,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_10314,1,0.539735,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_06344,0,0.60113,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_07781,1,0.704188,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_11956,1,0.62058,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_11674,1,0.413073,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_01686,0,0.522838,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_01909,1,0.743564,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_07841,1,0.693329,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_02367,0,0.670681,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03243,1,0.731266,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03551,1,0.848599,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_00105,1,0.753815,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_10480,1,0.737785,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_07621,1,0.703305,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_05290,0,0.566568,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_06374,1,0.51599,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03852,0,0.344985,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_04854,1,0.693372,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_01994,1,0.713977,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_08531,1,0.547265,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03296,1,0.741542,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_11343,0,0.606448,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_01155,0,0.770529,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_04641,0,0.641893,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_06440,0,0.713761,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_04810,0,0.550019,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_06683,1,0.724498,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_10242,1,0.522564,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_04337,1,0.573577,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_06474,1,0.653947,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_01722,1,0.544849,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_00075,1,0.883563,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_01510,1,0.593932,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_07068,1,0.848162,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_01471,0,0.659324,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_04667,0,0.66083,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_04596,1,0.422176,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_11591,0,0.695937,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_11048,0,0.234461,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_09382,1,0.327415,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_08599,1,0.658184,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_06330,1,0.65752,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_09589,1,0.90074,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_10859,1,0.566562,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_01851,0,0.730247,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_05334,1,0.648547,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03495,1,0.516564,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_04323,1,0.670965,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03177,0,0.64371,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_02899,1,0.855908,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_06094,1,0.584671,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_10249,1,0.753805,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_01216,0,0.703064,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_10777,0,0.526151,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03186,1,0.677433,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_00193,1,0.77165,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_06476,0,0.854588,4
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03128,1,0.475723,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_06423,1,0.664785,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_04220,0,0.722018,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_02619,1,0.825861,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_07547,1,0.809252,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03546,1,0.738311,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_04153,1,0.648102,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_05346,0,0.523285,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_02989,0,0.601918,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_09458,1,0.645071,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_07105,1,0.761833,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03107,0,0.511752,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_10196,1,0.82511,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_10696,0,0.656278,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_02622,1,0.703424,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_02098,1,0.723616,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_01873,0,0.457257,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_03484,1,0.556783,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_02310,1,0.531784,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_04768,1,0.691028,1
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_00538,1,0.910613,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_08558,1,0.791824,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_02212,1,0.817972,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_00294,1,0.458384,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_01352,1,0.530601,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_04227,1,0.71364,2
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_04192,0,0.284806,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_11507,0,0.509998,5
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_10274,0,0.706156,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_00677,1,0.67191,3
mmlu_pro,qwen3-4b-nothink,mmlu_pro_test_01804,0,0.501744,1
